"1-199 equipable items, 200- potions, 300- scrolls, 400-books, 500- artifacts, 600 quest items 700- message scrolls "																
Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
123	item123	月神殿之斗篷	150	Cloak	Misc	1	2	2	5	斗篷	29	0	0	0	0	用来染色月之神殿的祭司们所穿着的这款斗篷的蓝色染料是从只生长在尼弘山脉的花朵中所提炼出来的。
124	item124	艾尔瓦斗篷	250	Cloak	Misc	1	4	2	9	斗篷	29	0	0	0	0	这种品质的斗篷是在艾尔瓦上制作的，通常穿著者会是艾尔瓦商人公会中较为富有的成员。
125	item125	死灵法师斗篷	450	Cloak	Misc	1	6	2	15	斗篷	29	0	0	0	0	很明显是这套斗篷是专门制作给黑暗魔法的使用者所穿着的。这件作工精细的斗篷上还有用银线所绣上的魔法符号。
126	item126	吸血鬼斗篷	750	Cloak	Misc	1	8	2	20	斗篷	29	0	0	0	0	这件高领，深黑色的斗篷是用双足翼龙的皮所制作的，同时还有红色的天鹅绒作边衬：这种风格是阴影塔地区的古老吸血鬼们特别喜爱的走向。
127	item127	皮手套	100	Gauntlets	Misc	3	0	6	2	铁手套	30	0	0	0	0	这种粗陋的皮手套是各地的工人十分爱用的配件之一。
128	item128	食人魔铁手套	250	Gauntlets	Misc	3	3	6	5	铁手套	30	0	0	0	0	这种由食人魔所制作的皮手套在指节的部分还搭配有钢铁的尖刺。
129	item131	钢铁手套	450	Gauntlets	Misc	3	5	6	9	铁手套	30	0	0	0	0	这种铁手套是由钢板所结合而成的，虽然防护力很好，但戴起来不太舒服。
130	item129	牛头人铁手套	650	Gauntlets	Misc	3	7	6	14	铁手套	30	0	0	0	0	席尔多合金让这些铁手套不只质轻，更十分的坚韧。超人一等的作工让它们成为舒适又有弹性的装备。
131	item130	十字军铁手套	850	Gauntlets	Misc	3	9	6	20	铁手套	30	0	0	0	0	这些铁手套是由纯粹的依鲁丁金属所打造的，只有白光熔炉的德瑞克能够打造的出来。
132	item132	行路靴	50	Boots	Misc	2	0	3	2	靴子	31	0	0	0	0	这些软皮靴是用来平日穿着的，能够有效的保护穿戴者不受泥巴和尖锐石头的伤害，但对于武器的攻击就没有多大的防御力。
133	item133	硬皮靴	250	Boots	Misc	2	4	3	5	靴子	31	0	0	0	0	这些靴子的皮革经过硬化处理，可以提供较大的防御力。为了方便行动，它们还搭配了较软的皮革来一起制作。
134	item134	雷格那之靴	450	Boots	Misc	2	6	3	9	靴子	31	0	0	0	0	这些套上钢铁的靴子是雷格那战士的标准配备。皮革的部分也经过特殊的处理，让它们成为防水的装备。
135	item135	艾尔瓦之靴	650	Boots	Misc	2	8	3	15	靴子	31	0	0	0	0	这些靴子是由艾尔瓦的精灵所制作的，内部有席尔多合金的板条作为强化之用。鞋跟的部分则是比其它的靴子都要来得软，所发出的声音也因此比较低。
136	item136	猎龙靴	850	Boots	Misc	2	10	3	21	靴子	31	0	0	0	0	猎龙人必须拥有超坚硬的护具才行，靴子当然也不例外。这些靴子是由依鲁丁合金外面包覆双足翼龙皮所制造出来的。
137	item137	青铜戒指	100	Ring	Misc	0	0	7	2	戒指	32	0	0	0	0	一个没有多大价值的装饰品。
138	item138	金戒指	300	Ring	Misc	0	0	7	6	戒指	32	0	0	0	0	一个由软质黄金所打造的戒指，作工看来有些漫不经心，似乎主要的目的就只是为了随身携带部分的财富。
139	item139	珍珠戒指	500	Ring	Misc	0	0	7	9	戒指	32	0	0	0	0	一个镶嵌有品质不错珍珠的银戒指。
140	item143	宝石戒指	700	Ring	Misc	0	0	7	12	戒指	32	0	0	0	0	这款镶嵌有多彩宝石的黄金戒指散发出非常炫丽的颜色。
141	item143	紫晶戒指	900	Ring	Misc	0	0	7	15	戒指	32	0	0	0	0	这个戒指上面镶嵌有三颗紫水晶。最大的那一颗是个几近完美的子水晶，深邃的紫色结合了完美的作工。
142	item142	死灵戒指	1100	Ring	Misc	0	0	7	18	戒指	32	0	0	0	0	这个戒指是由高贵的银所打造的，但真正的价值还是在于它可以收纳威力中等的魔法咒语在其中。
143	item141	红宝石戒指	1300	Ring	Misc	0	0	7	21	戒指	32	0	0	0	0	这个简单又高雅的戒指上面镶嵌有一枚鹅蛋大的的红宝石，切割精准，没有任何的缺陷。
144	item144	吸血鬼戒指	1500	Ring	Misc	0	0	7	24	戒指	32	0	0	0	0	这种戒指只有拥有强大力量的吸血鬼才有资格配戴，据说它们在创造这种戒指的时候将自己的生命力跟着融入其中。这自然解释了这种戒指能够吸纳强大魔法的特性。
145	item145	阳之蛋白石戒指	1700	Ring	Misc	0	0	7	27	戒指	32	0	0	0	0	太阳蛋白石闪烁着微弱的光芒。这种宝石的数量不只稀少，更是元素系魔法师最钟爱的魔法物品。
146	item146	焦点戒指	2000	Ring	Misc	0	0	7	30	戒指	32	0	0	0	0	这个白金戒指上的“宝石”实际上是从其它空间吸取力量的空间信道。这种戒指的力量和威力仅受到持有者本身的技巧和实力的限制。
147	item147	青铜护身符	500	Amulet	Misc	0	0	4	2	护身符	33	0	0	0	0	这些看起来很便宜的护身符是专门卖给不识货观光客的纪念品。
148	item148	翠玉护身符	750	Amulet	Misc	0	0	4	5	护身符	33	0	0	0	0	一个巨大的，经过打磨的翠玉让这个护身符价值更为增加。
149	item149	血脂护身符	1000	Amulet	Misc	0	0	4	9	护身符	33	0	0	0	0	这是由死灵法师制作来容纳邪恶魔法用的容器，但其它的法师则看出了不同的用途。
150	item150	阴影教派护身符	1250	Amulet	Misc	0	0	4	14	护身符	33	0	0	0	0	这个护身符结合了白色和黄色的黄金，内部包覆了翠玉，和橄榄石。这是神秘的暗影教派成员所配戴的特殊辨识物品，平常都是隐藏在衣物之下。
151	item151	轨迹护身符	1500	Amulet	Misc	0	0	4	20	护身符	33	0	0	0	0	这是宝石工匠最自豪的完美产品。以白金打造的护身符结合上蓝宝石的特质，可以吸纳几乎毫无上限的魔法力量。
152	item152	女巫火焰之杖	1000	WeaponW	Misc	S2	35	3	10	魔杖	34	0	0	15	84	这柄魔杖所使用的原料虽然原始，但却结合了黑暗灵魂的强大能源。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
153	item152	女巫火花之杖	1000	WeaponW	Misc	S15	35	3	10	魔杖	34	0	0	15	84	这柄魔杖所使用的原料虽然原始，但却结合了黑暗灵魂的强大能源。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
154	item152	女巫剧毒之杖	1000	WeaponW	Misc	S24	35	3	10	魔杖	34	0	0	15	84	这柄魔杖所使用的原料虽然原始，但却结合了黑暗灵魂的强大能源。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
155	item152	女巫震撼之杖	1000	WeaponW	Misc	S34	35	3	10	魔杖	34	0	0	15	84	这柄魔杖所使用的原料虽然原始，但却结合了黑暗灵魂的强大能源。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
156	item152	女巫伤害之杖	1000	WeaponW	Misc	S70	35	3	10	魔杖	34	0	0	15	84	这柄魔杖所使用的原料虽然原始，但却结合了黑暗灵魂的强大能源。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
157	item153	巫医光之杖	1500	WeaponW	Misc	S78	30	3	14	魔杖	34	0	0	10	91	在这柄魔杖顶端的哥魔骷髅中似乎有什么东西在不停的跃动：这是巨魔法术的结晶。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
158	item153	巫医冰之杖	1500	WeaponW	Misc	S26	30	3	14	魔杖	34	0	0	10	91	在这柄魔杖顶端的哥魔骷髅中似乎有什么东西在不停的跃动：这是巨魔法术的结晶。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
159	item153	巫医鞭笞之杖	1500	WeaponW	Misc	S52	30	3	14	魔杖	34	0	0	10	91	在这柄魔杖顶端的哥魔骷髅中似乎有什么东西在不停的跃动：这是巨魔法术的结晶。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
160	item153	巫医心灵之杖	1500	WeaponW	Misc	S59	30	3	14	魔杖	34	0	0	10	91	在这柄魔杖顶端的哥魔骷髅中似乎有什么东西在不停的跃动：这是巨魔法术的结晶。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
161	item153	巫医虫群之杖	1500	WeaponW	Misc	S37	30	3	14	魔杖	34	0	0	10	91	在这柄魔杖顶端的哥魔骷髅中似乎有什么东西在不停的跃动：这是巨魔法术的结晶。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
162	item155	巫师火球之杖	2000	WeaponW	Misc	S6	25	3	18	魔杖	34	0	0	8	88	这柄魔杖是由打磨过的刺木所制作，绑上白金线所完成的。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
163	item155	巫师强酸之杖	2000	WeaponW	Misc	S29	25	3	18	魔杖	34	0	0	8	88	这柄魔杖是由打磨过的刺木所制作，绑上白金线所完成的。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
164	item155	巫师闪电之杖	2000	WeaponW	Misc	S18	25	3	18	魔杖	34	0	0	8	88	这柄魔杖是由打磨过的刺木所制作，绑上白金线所完成的。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
165	item155	巫师刀锋之杖	2000	WeaponW	Misc	S39	25	3	18	魔杖	34	0	0	8	88	这柄魔杖是由打磨过的刺木所制作，绑上白金线所完成的。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
166	item155	巫师狂暴之杖	2000	WeaponW	Misc	S62	25	3	18	魔杖	34	0	0	8	88	这柄魔杖是由打磨过的刺木所制作，绑上白金线所完成的。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
167	item154	盘蛇爆炸之杖	2500	WeaponW	Misc	S32	20	3	22	魔杖	34	0	0	8	97	这柄魔杖由三条蛇的身体纠缠在一起所结合而成，持有者可以感觉到整柄魔杖仿佛在手中缓缓的跃动。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
168	item154	盘蛇猛拳之杖	2500	WeaponW	Misc	S76	20	3	22	魔杖	34	0	0	8	97	这柄魔杖由三条蛇的身体纠缠在一起所结合而成，持有者可以感觉到整柄魔杖仿佛在手中缓缓的跃动。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
169	item154	盘蛇岩石之杖	2500	WeaponW	Misc	S41	20	3	22	魔杖	34	0	0	8	97	这柄魔杖由三条蛇的身体纠缠在一起所结合而成，持有者可以感觉到整柄魔杖仿佛在手中缓缓的跃动。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
170	item154	盘蛇瘫痪之杖	2500	WeaponW	Misc	S81	20	3	22	魔杖	34	0	0	8	97	这柄魔杖由三条蛇的身体纠缠在一起所结合而成，持有者可以感觉到整柄魔杖仿佛在手中缓缓的跃动。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
171	item154	秘法云雾之杖	2500	WeaponW	Misc	S90	20	3	22	魔杖	34	0	0	8	97	这柄魔杖由三条蛇的身体纠缠在一起所结合而成，持有者可以感觉到整柄魔杖仿佛在手中缓缓的跃动。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
172	item156	死灵内爆之杖	3000	WeaponW	Misc	S20	15	3	26	魔杖	34	0	0	8	92	这柄魔杖是由独角兽的角加上一枚嵌在黄金台座中的红宝石，以及雕刻出来的骷髅所制作而成的。很明显的是那死灵法师公会的杰作。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
173	item156	死灵干扰之杖	3000	WeaponW	Misc	S44	15	3	26	魔杖	34	0	0	8	92	这柄魔杖是由独角兽的角加上一枚嵌在黄金台座中的红宝石，以及雕刻出来的骷髅所制作而成的。很明显的是那死灵法师公会的杰作。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
174	item156	死灵锐金之杖	3000	WeaponW	Misc	S93	15	3	26	魔杖	34	0	0	8	92	这柄魔杖是由独角兽的角加上一枚嵌在黄金台座中的红宝石，以及雕刻出来的骷髅所制作而成的。很明显的是那死灵法师公会的杰作。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
175	item156	死灵缩小之杖	3000	WeaponW	Misc	S92	15	3	26	魔杖	34	0	0	8	92	这柄魔杖是由独角兽的角加上一枚嵌在黄金台座中的红宝石，以及雕刻出来的骷髅所制作而成的。很明显的是那死灵法师公会的杰作。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
176	item156	死灵炙焰之杖	3000	WeaponW	Misc	S11	15	3	26	魔杖	34	0	0	8	92	这柄魔杖是由独角兽的角加上一枚嵌在黄金台座中的红宝石，以及雕刻出来的骷髅所制作而成的。很明显的是那死灵法师公会的杰作。要使用这柄魔杖，您必须将它像是武器一样的装备起来。
177	item213	风信子玉	250	Gem	Misc	0	0	0	0	宝石	144	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
178	item218	珠玉	500	Gem	Misc	0	0	0	0	宝石	146	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
179	item215	黄水晶	750	Gem	Misc	0	0	0	0	宝石	147	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
180	item214	玛瑙	1000	Gem	Misc	0	0	0	0	宝石	148	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
181	item220	紫水晶	1250	Gem	Misc	0	0	0	0	宝石	149	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
182	item221	黄玉矿	1500	Gem	Misc	0	0	0	0	宝石	150	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
183	item219	翡翠	1750	Gem	Misc	0	0	0	0	宝石	151	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
184	item217	蓝宝石	2000	Gem	Misc	0	0	0	0	宝石	152	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
185	item212	红宝石	2250	Gem	Misc	0	0	0	0	宝石	153	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
186	item216	钻石	3000	Gem	Misc	0	0	0	0	宝石	154	0	0	0	0	一枚宝石，它没有任何的魔法特性，卖掉它可能比较划得来。
187	item204	黄金	0	Gold	Misc	0	0	0	0	黄金	83	0	0	0	0	黄金
188	item205	黄金	0	Gold	Misc	0	0	0	0	黄金	84	0	0	0	0	黄金
189	item206	黄金	0	Gold	Misc	0	0	0	0	黄金	85	0	0	0	0	黄金
190	null	_misc190	0	0	0	0	0	0	0	0	1	0	0	0	0	
191	null	_misc191	0	0	0	0	0	0	0	0	1	0	0	0	0	
192	null	_misc192	0	0	0	0	0	0	0	0	1	0	0	0	0	
193	null	_misc193	0	0	0	0	0	0	0	0	1	0	0	0	0	
194	null	_misc194	0	0	0	0	0	0	0	0	1	0	0	0	0	
195	null	_misc195	0	0	0	0	0	0	0	0	1	0	0	0	0	
196	null	_misc196	0	0	0	0	0	0	0	0	1	0	0	0	0	
197	null	_misc197	0	0	0	0	0	0	0	0	1	0	0	0	0	
198	null	_misc198	0	0	0	0	0	0	0	0	1	0	0	0	0	
199	null	_misc199	0	0	0	0	0	0	0	0	1	0	0	0	0	
200	item158	寡妇扫把梅	1	Reagent	Misc	1	0	1	0	药材	36	0	0	0	0	这是种拥有独特魔力的魔法药材。寡妇扫把梅可以用来制造红色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
201	item161	狼之眼	10	Reagent	Misc	5	0	1	0	药材	42	0	0	0	0	这是种拥有独特魔力的魔法药材。狼之眼可以用来制造红色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
202	item162	哥魔血	50	Reagent	Misc	10	0	1	0	药材	40	0	0	0	0	这是种拥有独特魔力的魔法药材。哥魔血可以用来制造红色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
203	item163	红宝石	100	Reagent	Misc	20	0	1	0	药材	41	0	0	0	0	这是种拥有独特魔力的魔法药材。红宝石可以用来制造红色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
204	item164	凤凰羽	500	Reagent	Misc	50	1	1	0	药材	44	0	0	0	0	这是种拥有独特魔力的魔法药材。凤凰羽可以用来制造红色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
205	item157	佛那根	1	Reagent	Misc	1	1	1	0	药材	35	0	0	0	0	这是种拥有独特魔力的魔法药材。佛那根可以用来制造蓝色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
206	item165	陨石碎片	10	Reagent	Misc	5	1	1	0	药材	43	0	0	0	0	这是种拥有独特魔力的魔法药材。陨石碎片可以用来制造蓝色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
207	item166	鬼火之心	50	Reagent	Misc	10	1	1	0	药材	81	0	0	0	0	这是种拥有独特魔力的魔法药材。鬼火之心可以用来制造蓝色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
208	item167	曼陀罗	100	Reagent	Misc	20	1	1	0	药材	39	0	0	0	0	这是种拥有独特魔力的魔法药材。曼陀罗可以用来制造蓝色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
209	item168	龙龟牙	500	Reagent	Misc	50	1	1	0	药材	82	0	0	0	0	这是种拥有独特魔力的魔法药材。龙龟牙可以用来制造蓝色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
210	item160	罂素花苞	1	Reagent	Misc	1	1	1	0	药材	38	0	0	0	0	这是种拥有独特魔力的魔法药材。罂素花苞可以用来制造黄色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
211	item169	刺木	10	Reagent	Misc	5	1	1	0	药材	48	0	0	0	0	这是种拥有独特魔力的魔法药材。刺木可以用来制造黄色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
212	item170	硫磺	50	Reagent	Misc	10	1	1	0	药材	47	0	0	0	0	这是种拥有独特魔力的魔法药材。硫磺可以用来制造黄色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
213	item171	拓榴石	100	Reagent	Misc	20	1	1	0	药材	49	0	0	0	0	这是种拥有独特魔力的魔法药材。拓榴石可以用来制造黄色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
214	item172	独角兽之角	500	Reagent	Misc	50	1	1	0	药材	50	0	0	0	0	这是种拥有独特魔力的魔法药材。独角兽之角可以用来制造黄色药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
215	item159	蘑菇	1	Reagent	Misc	1	1	1	0	药材	37	0	0	0	0	这是种拥有独特魔力的魔法药材。蘑菇可以用来制造灰色触媒药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
216	item173	黑耀石	10	Reagent	Misc	5	1	1	0	药材	51	0	0	0	0	这是种拥有独特魔力的魔法药材。黑耀石可以用来制造灰色触媒药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
217	item174	黄蜂翼	50	Reagent	Misc	10	1	1	0	药材	53	0	0	0	0	这是种拥有独特魔力的魔法药材。黄蜂翼可以用来制造灰色触媒药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
218	item175	水银	100	Reagent	Misc	20	1	1	0	药材	52	0	0	0	0	这是种拥有独特魔力的魔法药材。水银可以用来制造灰色触媒药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
219	item176	贤者之石	500	Reagent	Misc	75	1	1	0	药材	54	0	0	0	0	这是种拥有独特魔力的魔法药材。贤者之石可以用来制造灰色触媒药剂。（要制造药剂，请将药草拿起，并且在空瓶上按下鼠标左键。）
220	item198	药瓶	1	Bottle	Misc	0	1	1	0	药瓶	76	0	0	0	0	一个空空如也的药剂瓶，可以用来储存调配好的药剂。
221	item181	触媒	1	Bottle	Misc	0	1	1	0	灰色药剂	59	0	0	0	0	触媒是用来和药剂的主要成分混和，用来加强它们的力量。药剂将会吸收触媒的力量。小心不要将强烈的药剂和较弱的触媒混和在一起！要使用触媒，请将它和另一个药剂混和在一起。
222	item178	治疗伤害	5	Bottle	Misc	0	1	1	0	红色药剂	56	0	0	0	0	可以医好十点再加上药剂本身的强度的生命点数。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
223	item177	魔法药剂	5	Bottle	Misc	0	1	1	0	蓝色药剂	55	0	0	0	0	可以医好十点再加上药剂本身的强度的法力点数。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
224	item179	治疗虚弱	5	Bottle	Misc	0	1	1	0	黄色药剂	57	0	0	0	0	治疗虚弱的药剂。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
225	item185	治疗疾病	50	Bottle	Misc	0	1	1	0	橘色药剂	63	0	0	0	0	治疗疾病的药剂。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
226	item183	治疗中毒	50	Bottle	Misc	0	1	1	0	紫色药剂	61	0	0	0	0	治疗中毒的药剂。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
227	item184	苏醒	50	Bottle	Misc	0	1	1	0	绿色药剂	62	0	0	0	0	移除睡眠状况的药剂。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
228	item186	加速	150	Bottle	Misc	0	1	1	0	多层药剂	64	0	0	0	0	药剂的每点强度可以提供三十分钟的加速术的效力。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
229	item187	豪气	150	Bottle	Misc	0	0	1	0	多层药剂	65	0	0	0	0	药剂的每点强度可以提供三十分钟的豪气术的效力。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
230	item188	祝福	150	Bottle	Misc	0	0	1	0	多层药剂	66	0	0	0	0	药剂的每点强度可以提供三十分钟的祝福术的效力。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
231	item189	护身	150	Bottle	Misc	0	0	1	0	多层药剂	67	0	0	0	0	药剂的每点强度可以提供三十分钟的保护术的效力。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
232	item190	护盾	150	Bottle	Misc	0	0	1	0	多层药剂	68	0	0	0	0	药剂的每点强度可以提供三十分钟的护盾术的效力。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
233	item191	物品充能	150	Bottle	Misc	0	0	1	0	多层药剂	69	0	0	0	0	等同于物品充能的效力。这个物品会永远的损失百分之七十的强度减掉药剂强度的充能次数。要使用这罐药，拿起药剂并且在物品的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
234	item192	石肤	150	Bottle	Misc	0	0	1	0	多层药剂	70	0	0	0	0	药剂的每点强度可以提供三十分钟的石肤术的效力。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
235	item193	水中呼吸	150	Bottle	Misc	0	0	1	0	多层药剂	71	0	0	0	0	防止溺水的伤害。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
236	item194	物品硬度加强	150	Bottle	Misc	0	0	1	0	多层药剂	72	0	0	0	0	增强物品的强度，让它更不容易破裂。要使用这罐药，拿起药剂并且在物品的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
237	item195	移除恐惧	150	Bottle	Misc	0	0	1	0	多层药剂	73	0	0	0	0	治疗恐惧。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
238	item196	移除诅咒	150	Bottle	Misc	0	0	1	0	多层药剂	74	0	0	0	0	治疗诅咒。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
239	item197	移除疯狂	150	Bottle	Misc	0	0	1	0	多层药剂	75	0	0	0	0	治疗疯狂。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
240	item180	力量暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的力量增强，力量增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
241	item180	智力暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的智力增强，智力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
242	item180	人格暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的人格增强，人格增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
243	item180	耐力暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的耐力增强，耐力增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
244	item180	速度暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的速度增强，速度增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
245	item180	精确度暴增	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以提供三十分钟的精确度增强，精确度增强的幅度是三倍药剂的强度。要喝下这罐药，拿起药剂并且在人物的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
246	item180	火焰药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以在非魔法的武器上增加三十分钟的火焰属性。要使用这罐药，拿起药剂并且在非魔法武器的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
247	item180	冷冻药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以在非魔法的武器上增加三十分钟的寒霜属性。要使用这罐药，拿起药剂并且在非魔法武器的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
248	item180	剧毒药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	药剂的每点强度可以在非魔法的武器上增加三十分钟的剧毒属性。要使用这罐药剂，拿起药剂并且在非魔法武器的图像上按下左键。要混和药剂，拿起这罐药剂，并且在另外一罐药剂上按下鼠标右键。
