Table (of Game struct)	Id	Field	New text
MonstersTxt	635	Name	_(TRANS)_
MonstersTxt	636	Name	_(TRANS)_
MonstersTxt	637	Name	_(TRANS)_
MonstersTxt	638	Name	_(TRANS)_
MonstersTxt	639	Name	_(TRANS)_
MonstersTxt	640	Name	_(TRANS)_
MonstersTxt	641	Name	_(TRANS)_
MonstersTxt	642	Name	_(TRANS)_
MonstersTxt	643	Name	_(TRANS)_
MonstersTxt	644	Name	_(TRANS)_
MonstersTxt	645	Name	_(TRANS)_
MonstersTxt	646	Name	_(TRANS)_
MonstersTxt	647	Name	_(TRANS)_
MonstersTxt	648	Name	_(TRANS)_
MonstersTxt	649	Name	_(TRANS)_
MonstersTxt	650	Name	_(TRANS)_
MonstersTxt	651	Name	_(TRANS)_
MonstersTxt	651	Name	_(TRANS)_
