Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
230	item171	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
231	item172	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
232	item173	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
233	item174	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
234	item175	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
235	item176	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
236	item177	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
237	item178	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
238	item179	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
239	item180	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
240	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
241	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
242	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
243	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
244	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
245	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
246	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
247	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
248	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
249	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
250	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
251	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
252	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
253	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
254	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
255	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
256	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
257	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
258	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
259	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
260	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
261	item163	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
262	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
263	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
264	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
265	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
266	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
267	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
268	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
269	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
270	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
271	item165	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
272	null	_potion/reagent272	0	0	0	0	0	0	0	_potion/reagent272	0	0	0	0	0	_(TRANS)_
273	null	_potion/reagent273	0	0	0	0	0	0	0	_potion/reagent273	0	0	0	0	0	_(TRANS)_
274	null	_potion/reagent274	0	0	0	0	0	0	0	_potion/reagent274	0	0	0	0	0	_(TRANS)_
275	null	_potion/reagent275	0	0	0	0	0	0	0	_potion/reagent275	0	0	0	0	0	_(TRANS)_
276	null	_potion/reagent276	0	0	0	0	0	0	0	_potion/reagent276	0	0	0	0	0	_(TRANS)_
277	null	_potion/reagent277	0	0	0	0	0	0	0	_potion/reagent277	0	0	0	0	0	_(TRANS)_
278	null	_potion/reagent278	0	0	0	0	0	0	0	_potion/reagent278	0	0	0	0	0	_(TRANS)_
279	null	_potion/reagent279	0	0	0	0	0	0	0	_potion/reagent279	0	0	0	0	0	_(TRANS)_
280	null	_potion/reagent280	0	0	0	0	0	0	0	_potion/reagent280	0	0	0	0	0	_(TRANS)_
281	null	_potion/reagent281	0	0	0	0	0	0	0	_potion/reagent281	0	0	0	0	0	_(TRANS)_
282	null	_potion/reagent282	0	0	0	0	0	0	0	_potion/reagent282	0	0	0	0	0	_(TRANS)_
283	null	_potion/reagent283	0	0	0	0	0	0	0	_potion/reagent283	0	0	0	0	0	_(TRANS)_
284	null	_potion/reagent284	0	0	0	0	0	0	0	_potion/reagent284	0	0	0	0	0	_(TRANS)_
285	null	_potion/reagent285	0	0	0	0	0	0	0	_potion/reagent285	0	0	0	0	0	_(TRANS)_
286	null	_potion/reagent286	0	0	0	0	0	0	0	_potion/reagent286	0	0	0	0	0	_(TRANS)_
287	null	_potion/reagent287	0	0	0	0	0	0	0	_potion/reagent287	0	0	0	0	0	_(TRANS)_
288	null	_potion/reagent288	0	0	0	0	0	0	0	_potion/reagent288	0	0	0	0	0	_(TRANS)_
289	null	_potion/reagent289	0	0	0	0	0	0	0	_potion/reagent289	0	0	0	0	0	_(TRANS)_
290	null	_potion/reagent290	0	0	0	0	0	0	0	_potion/reagent290	0	0	0	0	0	_(TRANS)_
291	null	_potion/reagent291	0	0	0	0	0	0	0	_potion/reagent291	0	0	0	0	0	_(TRANS)_
292	null	_potion/reagent292	0	0	0	0	0	0	0	_potion/reagent292	0	0	0	0	0	_(TRANS)_
293	null	_potion/reagent293	0	0	0	0	0	0	0	_potion/reagent293	0	0	0	0	0	_(TRANS)_
294	null	_potion/reagent294	0	0	0	0	0	0	0	_potion/reagent294	0	0	0	0	0	_(TRANS)_
295	null	_potion/reagent295	0	0	0	0	0	0	0	_potion/reagent295	0	0	0	0	0	_(TRANS)_
296	null	_potion/reagent296	0	0	0	0	0	0	0	_potion/reagent296	0	0	0	0	0	_(TRANS)_
297	null	_potion/reagent297	0	0	0	0	0	0	0	_potion/reagent297	0	0	0	0	0	_(TRANS)_
298	null	_potion/reagent298	0	0	0	0	0	0	0	_potion/reagent298	0	0	0	0	0	_(TRANS)_
299	null	_potion/reagent299	0	0	0	0	0	0	0	_potion/reagent299	0	0	0	0	0	_(TRANS)_
300	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S1	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
301	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S2	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
302	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S3	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
303	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S4	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
304	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S5	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
305	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S6	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
306	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S7	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
307	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S8	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
308	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S9	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
309	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S10	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
310	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S11	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
311	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S12	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
312	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S13	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
313	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S14	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
314	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S15	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
315	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S16	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
316	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S17	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
317	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S18	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
318	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S19	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
319	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S20	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
320	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S21	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
321	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S22	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
322	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S23	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
323	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S24	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
324	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S25	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
325	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S26	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
326	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S27	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
327	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S28	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
328	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S29	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
329	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S30	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
330	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S31	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
331	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S32	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
332	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S33	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
333	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S34	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
334	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S35	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
335	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S36	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
336	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S37	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
337	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S38	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
338	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S39	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
339	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S40	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
340	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S41	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
341	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S42	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
342	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S43	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
343	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S44	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
344	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S45	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
345	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S46	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
346	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S47	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
347	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S48	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
348	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S49	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
349	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S50	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
350	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S51	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
351	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S52	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
352	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S53	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
353	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S54	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
354	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S55	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
355	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S56	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
356	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S57	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
357	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S58	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
358	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S59	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
359	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S60	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
360	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S61	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
361	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S62	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
362	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S63	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
363	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S64	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
364	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S65	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
365	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S66	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
366	item184	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S67	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
367	item184	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S68	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
368	item184	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S69	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
369	item184	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S70	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
370	item185	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S71	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
371	item185	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S72	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
372	item185	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S73	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
373	item186	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S74	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
374	item186	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S75	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
375	item186	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S76	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
376	item183	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S77	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
377	item184	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S78	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
378	item184	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S79	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
379	item184	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S80	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
380	item184	_(TRANS_CONTEXT:'spells')_	250	Sscroll	Misc	S81	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
381	item185	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S82	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
382	item185	_(TRANS_CONTEXT:'spells')_	350	Sscroll	Misc	S83	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
383	item185	_(TRANS_CONTEXT:'spells')_	400	Sscroll	Misc	S84	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
384	item186	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S85	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
385	item186	_(TRANS_CONTEXT:'spells')_	600	Sscroll	Misc	S86	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
386	item186	_(TRANS_CONTEXT:'spells')_	750	Sscroll	Misc	S87	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
387	item183	_(TRANS_CONTEXT:'spells')_	1000	Sscroll	Misc	S88	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
388	item184	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S89	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
389	item184	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S90	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
390	item184	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S91	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
391	item184	_(TRANS_CONTEXT:'spells')_	250	Sscroll	Misc	S92	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
392	item185	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S93	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
393	item185	_(TRANS_CONTEXT:'spells')_	350	Sscroll	Misc	S94	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
394	item185	_(TRANS_CONTEXT:'spells')_	400	Sscroll	Misc	S95	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
395	item186	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S96	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
396	item186	_(TRANS_CONTEXT:'spells')_	600	Sscroll	Misc	S97	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
397	item186	_(TRANS_CONTEXT:'spells')_	750	Sscroll	Misc	S98	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
398	item183	_(TRANS_CONTEXT:'spells')_	1000	Sscroll	Misc	S99	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
399	null	_scroll/book399	0	0	0	0	0	0	0	_scroll/book399	0	0	0	0	0	_(TRANS)_
400	item190	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S1	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
401	item190	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S2	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
402	item190	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S3	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
403	item190	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S4	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
404	item191	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S5	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
405	item191	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S6	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
406	item191	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S7	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
407	item192	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S8	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
408	item192	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S9	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
409	item192	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S10	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
410	item193	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S11	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
411	item190	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S12	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
412	item190	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S13	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
413	item190	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S14	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
414	item190	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S15	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
415	item191	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S16	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
416	item191	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S17	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
417	item191	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S18	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
418	item192	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S19	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
419	item192	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S20	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
420	item192	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S21	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
421	item193	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S22	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
422	item190	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S23	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
423	item190	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S24	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
424	item190	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S25	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
425	item190	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S26	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
426	item191	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S27	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
427	item191	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S28	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
428	item191	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S29	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
429	item192	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S30	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
430	item192	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S31	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
431	item192	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S32	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
432	item193	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S33	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
