2D Events by Type ( NPC's present are from NPC database)																		Schedules		Other Exits		Questbit	Enter																																										
#	#	Type	Map	Picture	Name	Proprieter Name	Title	Picture	State	Rep	Per	Val	A	B	C	Notes:	Notes(2):	Open	Closed	Pic	Map	Restrictions	Text																																										
228	5	L_Poor 228	1	3	伊奇的屋子	Placeholder		0	0	0	0	1.5																																																					
229	6	L_Poor 229	1	3	蓝贵德的小屋	Placeholder		0	0	0	0	1.5																																																					
230	7	L_Poor 230	1	3	希斯妥的屋子	Placeholder		0	0	0	0	1.5																																																					
231	8	L_Poor 231	1	3	赛瓦的小屋	Placeholder		0	0	0	0	1.5																																																					
232	9	L_Poor 232	1	3	埃斯瑞克的屋子	Placeholder		0	0	0	0	1.5																																																					
233	10	L_Poor 233	1	3	朋恩的屋子	Placeholder		0	0	0	0	1.5																																																					
234	11	L_Poor 234	1	3	拉沙庭的小屋	Placeholder		0	0	0	0	1.5																																																					
235	12	L_Poor 235	1	3	曼纳梭尔的屋子	Placeholder		0	0	0	0	1.5																																																					
236	13	L_Poor 236	1	3	哈斯克的屋子	Placeholder		0	0	0	0	1.5																																																					
237	14	L_Medium 237	1	56	塔力米尔的小屋	Placeholder		0	0	0	0	1.5																																																					
238	15	L_Medium 238	1	1	瑞西的房子	Placeholder	 	0	0	0	0	1.5						 	 	0	0	0	0																																										
239	16	L_Medium 239	1	1	房子	Placeholder		0	0	0	0	1.5				76
240	17	L_Medium 240	1	1	长尾的小屋	Placeholder		0	0	0	0	1.5				76
241	18	L_Medium 241	1	1	埃斯兰的屋子	Placeholder		0	0	0	0	1.5				76
242	19	L_Medium 242	1	1	葛瑞维克的屋子	Placeholder		0	0	0	0	1.5				76
243	20	L_Medium 243	1	1	乌许的小屋	Placeholder		0	0	0	0	1.5				76
244	0	T_Poor 244	2	77	威尔伯的陋居	Placeholder		0	0	0	0	1.5				76
245	1	T_Poor 245	2	77	杰课的陋居	Placeholder		0	0	0	0	1.5				76
246	2	DE_Rich 246	2	15	艾佛斯的房屋	Placeholder		0	0	0	0	1.5				76
247	3	C_Poor 247	2	56	派德东的宫殿	Placeholder		0	0	0	0	1.5				76
248	4	T_Poor 248	2	77	普多的陋居	Placeholder		0	0	0	0	1.5				76
249	5	DE_Rich 249	2	15	佛吉爱特的华宅	Placeholder		0	0	0	0	1.5				76
250	6	DE_Rich 250	2	15	爱波的家	Placeholder		0	0	0	0	1.5				76
251	7	C_Poor 251	2	56	崔比力的家	Placeholder		0	0	0	0	1.5				76
252	8	T_Poor 252	2	77	何顿的陋居	Placeholder		0	0	0	0	1.5				76
253	9	T_Poor 253	2	77	阿兹诺格的陋居	Placeholder		0	0	0	0	1.5				76
254	10	DE_Medium 254	2	17	卢欧林的屋子	Placeholder		0	0	0	0	1.5				79
255	11	DE_Rich 255	2	15	苹蜂的屋子	Placeholder		0	0	0	0	1.5				79
256	12	C_Poor 256	2	56	阿奇巴德的家	Placeholder		0	0	0	0	1.5				79
257	13	MIN_Rich 257	2	31	艾瑞恶斯的屋子	Placeholder		0	0	0	0	1.5				79
258	14	DE_Medium 258	2	17	猎鹿人的屋子	Placeholder		0	0	0	0	1.5				79
259	15	DH_Rich 259	2	15	陶恩赛佛的大厅	Placeholder		0	0	0	0	1.5				79
260	16	C_Poor 260	2	56	乔波的家	Placeholder		0	0	0	0	1.5				79
261	17	C_Poor 261	2	56	卖蓝德的屋子	Placeholder		0	0	0	0	1.5				79
262	18	DH_Medium 262	2	46	蓝天鹅的家	Placeholder		0	0	0	0	1.5				79
263	19	DE_Rich 263	2	15	快舌的豪宅	Placeholder		0	0	0	0	1.5				79
264	20	DE_Rich 264	2	15	拉来色尔的豪宅	Placeholder		0	0	0	0	1.5				79
265	21	DE_Rich 265	2	15	海尔斯曼的小屋	Placeholder		0	0	0	0	1.5				79
266	22	DE_Rich 266	2	15	卡佛希尔的豪宅	Placeholder		0	0	0	0	1.5				79
267	23	DH_Medium 267	2	46	利斧的家	Placeholder		0	0	0	0	1.5				79
268	24	DE_Rich 268	2	15	谈普的大厅	Placeholder		0	0	0	0	1.5				79
269	25	DH_Medium 269	2	46	普特南的家	Placeholder		0	0	0	0	1.5				73
270	26	DE_Medium 270	2	17	凯兰德的小屋	Placeholder		0	0	0	0	1.5				73
271	27	C_Poor 271	2	56	拉西亚斯的家	Placeholder		0	0	0	0	1.5				73
272	28	DE_Rich 272	2	15	赏金猎人公会	Placeholder		0	0	0	0	1.5				73
273	29	DH_Medium 273	2	46	波散恩的大厅	Placeholder		0	0	0	0	1.5				73
274	30	DE_Rich 274	2	15	耐布力克的屋子	Placeholder		0	0	0	0	1.5				73
275	31	DH_Medium 275	2	46	石刀的大厅	Placeholder		0	0	0	0	1.5				73
276	32	DE_Rich 276	2	15	招待所	Placeholder		107	0	0	0	1.5				73
277	33	DH_Medium 277	2	46	招待所	Placeholder		170	0	0	0	1.5				73
278	34	DE_Medium 278	2	17	布理汉的家	Placeholder		0	0	0	0	1.5				73
279	35	NEC_Rich 279	2	58	麦莫瑞亚的屋子	Placeholder		0	0	0	0	1.5				73
280	36	C_Poor 280	2	56	何索恩的屋子	Placeholder		0	0	0	0	1.5				73
281	37	C_Poor 281	2	56	拉兹一家人的房子	Placeholder		0	0	0	0	1.5				73
282	38	DE_Rich 282	2	15	诺斯沃的屋子	Placeholder		0	0	0	0	1.5				73
283	39	DH_Poor 283	2	47	追迹者的大厅	Placeholder		0	0	0	0	1.5				73
284	40	T_Poor 284	2	77	韩特的小屋	Placeholder		0	0	0	0	1.5				73
285	41	C_Poor 285	2	56	代为瑞许的小屋	Placeholder		0	0	0	0	1.5				73
286	42	T_Poor 286	2	77	多兹一家人的陋居	Placeholder		0	0	0	0	1.5				73
287		DE_Rich 287	3	15	惠瑟史密斯的豪宅	Placeholder		0	0	0	0	1.5				73
288		DE_Med 288	3	17	维斯波的大厅	Placeholder		0	0	0	0	1.5				73
289		DE_Rich 289	3	17	索力斯的大厅	Placeholder		0	0	0	0	1.5				73
290		DE_Med 290	3	17	艾佛斯麦的大厅	Placeholder		0	0	0	0	1.5				73
291		DE_Med 291	3	17	摩尔的小屋	Placeholder		0	0	0	0	1.5				76
292		DE_Med 292	3	17	克鲁兰的屋子	Placeholder		0	0	0	0	1.5				76
293		DE_Rich 293	3	15	达肯摩尔的大厅	Placeholder		0	0	0	0	1.5				76
294		DE_Rich 294	3	15	代为瑞许的豪宅	Placeholder		0	0	0	0	1.5				76
295		DE_Rich 295	3	15	爱格瑞尼尔的大厅	Placeholder		0	0	0	0	1.5				76
296		DE_Med 296	3	17	来特芬格的屋子	Placeholder		0	0	0	0	1.5				76
297		DE_Med 297	3	17	夜行者的小屋	Placeholder		0	0	0	0	1.5				76
298		DE_Med 298	3	17	史巴克曼的家	Placeholder		0	0	0	0	1.5				76
299		DE_Med 299	3	17	赛百物的大厅	Placeholder		0	0	0	0	1.5				76
300		DE_Rich 300	3	15	史提尔的豪宅	Placeholder		0	0	0	0	1.5				76
301		DE_Med 301	3	17	赏金猎人公会	Placeholder		0	0	0	0	1.5				76
302		DE_Med 302	3	17	瓦特沙的小屋	Placeholder		0	0	0	0	1.5				76
303		DE_Rich 303	3	15	佛罗马哥的大宅	Placeholder		0	0	0	0	1.5				79
304		DE_Rich 304	3	15	黑王座的豪宅	Placeholder		0	0	0	0	1.5				79
305		DE_Med 305	3	17	耐芙莫尔的屋子	Placeholder		0	0	0	0	1.5				79
306		DE_Med 306	3	17	伊塔力的小屋	Placeholder		0	0	0	0	1.5				79
307		DE_Med 307	3	17	哈维斯特的大厅	Placeholder		0	0	0	0	1.5				79
308		DE_Med 308	3	17	艾佛森的豪宅	Placeholder		0	0	0	0	1.5				82
309		DE_Med 309	3	17	欧斯克理顿的住家	Placeholder		0	0	0	0	1.5				82
310		DE_Med 310	3	17	赛尔鹏的家	Placeholder		0	0	0	0	1.5				82
311		DE_Med 311	3	17	灰晨的家	Placeholder		0	0	0	0	1.5				82
312		DE_Med 312	3	17	史塔拉尔的屋子	Placeholder		0	0	0	0	1.5				82
313		DE_Med 313	3	17	白兰地的家	Placeholder		0	0	0	0	1.5				82
314		DE_Med 314	3	17	包威的住家	Placeholder		0	0	0	0	1.5				82
315		DE_Med 315	3	17	布理曼的住家	Placeholder		0	0	0	0	1.5				82
316	 	DH_Med 316	5	46	暴风枪的住家	Placeholder		0	0	0	0	1.5				82
317	 	DH_Med 317	5	47	晨星的住家	Placeholder		0	0	0	0	1.5				82
318	 	DH_Med 318	5	46	佛斯太克的家	Placeholder		0	0	0	0	1.5				82
319	 	DH_Med 319	5	47	铁拳的住所	Placeholder		0	0	0	0	1.5				85
320	 	DH_Med 320	5	46	瑞佛斯顿的住所	Placeholder		0	0	0	0	1.5				85
321	 	GM_Fire 321	11	98	伯恩的家	Placeholder		0	0	0	0	1.5				85
322	 	GM_Earth 322	10	100	House 322	Placeholder		0	0	0	0	1.5				85
323	  	GM_Water 323	12	99	黑流得屋子	Placeholder		0	0	0	0	1.5				85
324	 	GM_Air 324	9	101	House 324	Placeholder		0	0	0	0	1.5				85
325		DE_Med 325	3	17	 瑞汉西的家 	Placeholder		0	0	0	0	1.5				85
326		DE_Med 326	3	17	庞巴的大厅	Placeholder		0	0	0	0	1.5				85
327		DE_Med 327	3	17	凯尔顿的小屋	Placeholder		0	0	0	0	1.5				88
328		DE_Med 328	3	17	维尔顿的小屋	Placeholder		0	0	0	0	1.5				88
329		DE_Med 329	3	17	法斯威尔的屋子	Placeholder		0	0	0	0	1.5				88
330		DE_Med 330	3	17	羽风的屋子	Placeholder		0	0	0	0	1.5				88
331		T_Poor 331	4	77	史东的陋居	Placeholder		0	0	0	0	1.5				109
332		T_Poor 332	4	77	贺斯沃的陋居	Placeholder		0	0	0	0	1.5				109
333		T_Poor 333	4	77	塔力安的陋居	Placeholder		0	0	0	0	1.5				109
334		T_Poor 334	4	77	迷雾的陋居	Placeholder		0	0	0	0	1.5				109
335		T_Poor 335	4	77	贺伯特的陋居	Placeholder		0	0	0	0	1.5				109
336		T_Poor 336	4	77	葛林史东的陋居	Placeholder		0	0	0	0	1.5				109
337		T_Poor 337	4	77	波尔的陋居	Placeholder		0	0	0	0	1.5				112
338		T_Poor 338	4	77	塔兰的陋居	Placeholder		0	0	0	0	1.5				112
339		T_Poor 339	4	77	史麦克的陋居	Placeholder		0	0	0	0	1.5				112
340		DH_Medium 340	5	47	阿瓦龙的居所	Placeholder		0	0	0	0	1.5				112
341		DH_Medium 341	5	46	爱林的居所	Placeholder		0	0	0	0	1.5				112
342		DH_Medium 342	5	47	来特史汪的居所	Placeholder		0	0	0	0	1.5				112
343		DH_Medium 343	5	46	欧特顿的居所	Placeholder		0	0	0	0	1.5				112
344		DH_Medium 344	5	47	卡兰崔尔的居所	Placeholder		0	0	0	0	1.5				112
345		DH_Medium 345	5	46	马克的居所	Placeholder		0	0	0	0	1.5				115
346		DH_Medium 346	5	47	杀手的居所	Placeholder		0	0	0	0	1.5				115
347		DH_Medium 347	5	46	科恩的居所	Placeholder		0	0	0	0	1.5				115
348		DH_Medium 348	5	47	珍妮的居所	Placeholder		0	0	0	0	1.5				
349		DH_Medium 349	5	46	威瑞克的家	Placeholder		0	0	0	0	1.5				
350		Dragon 350	28	160	伊斯顿的洞穴	Placeholder		0	0	0	0	1.5				
351		Dragon 351	28	160	伊斯希尔歌尔的洞穴	Placeholder		0	0	0	0	1.5				
352		Dragon 352	28	160	疤翅的洞穴	Placeholder		0	0	0	0	1.5				118
353		House 353	0	0	Tell James you see this 353	Placeholder		0	0	0	0	1.5				118
354		House 354	0	0	Tell James you see this 354	Placeholder		0	0	0	0	1.5				118
355		NEC_Rich 355	6	58	塔尔希尔大厅	Placeholder		0	0	0	0	1.5				118
356		NEC_Rich 356	6	61	夜行者的豪宅	Placeholder		0	0	0	0	1.5				118
357		NEC_Rich 357	6	58	雾春的居所	Placeholder		0	0	0	0	1.5				121
358		NEC_Rich 358	6	58	阿拉尼雅的屋子	Placeholder		0	0	0	0	1.5				121
359		NEC_Rich 359	6	58	德斯摩尔的小屋	Placeholder		0	0	0	0	1.5				121
360		NEC_Rich 360	6	61	拉席安的屋子	Placeholder		0	0	0	0	1.5				121
361		NEC_Rich 361	6	61	光矛大厅	Placeholder		0	0	0	0	1.5				121
362		NEC_Rich 362	6	58	夜木的豪宅	Placeholder		0	0	0	0	1.5				121
363		NEC_Rich 363	6	58	沙达的屋子	Placeholder		0	0	0	0	1.5				121
364		NEC_Rich 364	6	61	摩枯妥拉的屋子	Placeholder		0	0	0	0	1.5				124
365		NEC_Rich 365	6	58	络真的屋子	Placeholder		0	0	0	0	1.5				124
366		NEC_Rich 366	6	61	海林安的小屋	Placeholder		0	0	0	0	1.5				124
367		NEC_Rich 367	6	58	罗伯兹的居所	Placeholder		0	0	0	0	1.5				
368		NEC_Rich 368	6	58	因佛史塔斯的屋子	Placeholder		0	0	0	0	1.5				
369		NEC_Rich 369	6	58	乔尼的小屋子	Placeholder		0	0	0	0	1.5				
370		NEC_Rich 370	6	61	惠斯伯的大厅	Placeholder		0	0	0	0	1.5				82
371		NEC_Rich 371	6	61	钢眼的豪宅	Placeholder		0	0	0	0	1.5				82
372		NEC_Rich 372	6	58	班耐费斯的屋子	Placeholder		0	0	0	0	1.5				82
373		NEC_Rich 373	6	58	安伯普尔的屋子	Placeholder		0	0	0	0	1.5				82
374		NEC_Rich 374	6	58	凯尔文的家	Placeholder		0	0	0	0	1.5				82
375		NEC_Rich 375	6	61	卡佛希尔的大厅	Placeholder		0	0	0	0	1.5				82
376		NEC_Rich 376	6	58	维瑞塔斯的豪宅	Placeholder		0	0	0	0	1.5				85
377		NEC_Rich 377	6	61	止水的豪宅	Placeholder		0	0	0	0	1.5				85
378		NEC_Rich 378	6	61	克兰恩的小屋	Placeholder		0	0	0	0	1.5				85
379		NEC_Rich 379	6	58	比斯的豪宅	Placeholder		0	0	0	0	1.5				85
380		NEC_Rich 380	6	58	费尔朋的居所	Placeholder		0	0	0	0	1.5				85
381		NEC_Rich 381	6	58	加罗史威的大宅	Placeholder		0	0	0	0	1.5				85
382		NEC_Rich 382	6	61	费多朋的屋子	Placeholder		0	0	0	0	1.5				88
383		NEC_Rich 383	6	58	代佛贝罗的屋子	Placeholder		0	0	0	0	1.5				88
384		NEC_Rich 384	6	58	坦尼林安的屋子	Placeholder		0	0	0	0	1.5				88
385		NEC_Rich 385	6	58	费斯特的居所	Placeholder		0	0	0	0	1.5				88
386		NEC_Rich 386	6	61	瓦尔格林的实验室	Placeholder		0	0	0	0	1.5				88
387		NEC_Rich 387	6	58	华勒斯的屋子	Placeholder		0	0	0	0	1.5				73
388		C_Rich 388	7	56	鸦眼的居所	Placeholder		0	0	0	0	1.5				73
389		C_Rich 389	7	56	梦妖的居所	Placeholder		0	0	0	0	1.5				73
390		C_Rich 390	7	56	雪树的居所	Placeholder		0	0	0	0	1.5				73
391		C_Rich 391	7	56	坦尼林安的居所	Placeholder		0	0	0	0	1.5				73
392		C_Rich 392	7	56	密斯瑞的居所	Placeholder		0	0	0	0	1.5				73
393		C_Rich 393	7	56	东克的居所	Placeholder		0	0	0	0	1.5				73
394		C_Rich 394	7	56	锐锋的居所	Placeholder		0	0	0	0	1.5				73
395		C_Rich 395	7	56	宝石的居所	Placeholder		0	0	0	0	1.5				73
396		C_Rich 396	7	56	山普森的居所	Placeholder		0	0	0	0	1.5				73
397		T_Poor 397	8	77	夕维恶斯的居所	Placeholder		0	0	0	0	1.5				73
398		T_Poor 398	8	77	维许的居所	Placeholder		0	0	0	0	1.5				73
399		T_Poor 399	8	77	赛尔的遮风避雨处	Placeholder		0	0	0	0	1.5				73
400		T_Poor 400	8	77	波尔多的陋居	Placeholder		0	0	0	0	1.5				73
401		T_Poor 401	8	77	加文那斯的家	Placeholder		0	0	0	0	1.5				73
402		MIN_Rich 402	35	33	坦尼斯的屋子	Placeholder		0	0	0	0	1.5				76
403		MIN_Rich 403	35	33	费瑞斯的屋子	Placeholder		0	0	0	0	1.5				76
404		MIN_Rich 404	35	34	淹水的屋子	Placeholder		0	0	0	0	1.5				76
405		MIN_Rich 405	35	34	淹水的商店	Placeholder		0	0	0	0	1.5				76
406		MIN_Rich 406	35	31	Weapon shop placeholder	Placeholder		0	0	0	0	1.5				76
407		MIN_Rich 407	35	31	确尾的屋子	Placeholder		0	0	0	0	1.5				76
408		MIN_Rich 408	35	31	瑞欧耐尔的屋子	Placeholder		0	0	0	0	1.5				76
409		MIN_Rich 409	35	31	Armor shop placeholder	Placeholder		0	0	0	0	1.5				76
410		MIN_Rich 410	35	31	Magic shop placeholder	Placeholder		0	0	0	0	1.5				79
411		MIN_Rich 411	35	31	Spell shop placeholder	Placeholder		0	0	0	0	1.5				79
412		MIN_Rich 412	35	31	乌布理契的屋子	Placeholder		0	0	0	0	1.5				79
413		MIN_Rich 413	35	33	森杰克的屋子	Placeholder		0	0	0	0	1.5				91
414		MIN_Rich 414	35	31	Alchemist placeholder	Placeholder		0	0	0	0	1.5				91
415		MIN_Rich 415	35	31	Temple placeholder	Placeholder		0	0	0	0	1.5				91
416		MIN_Rich 416	35	31	拉兹的屋子	Placeholder		0	0	0	0	1.5				91
417		MIN_Rich 417	35	31	荷力菲尔德的屋子	Placeholder		0	0	0	0	1.5				94
418		MIN_Rich 418	35	33	泰沙拉的屋子	Placeholder		0	0	0	0	1.5				94
419		MIN_Rich 419	35	31	暴风眼的屋子	Placeholder		0	0	0	0	1.5				94
420		MIN_Rich 420	35	31	Bank placeholder	Placeholder		0	0	0	0	1.5				97
421		MIN_Rich 421	35	31	Training hall placeholder	Placeholder		0	0	0	0	1.5				97
422		MIN_Rich 422	35	34	Flooded House	Placeholder		0	0	0	0	1.5				100
423		Pirate 423	13	84	追龙者的大厅	Placeholder		0	0	0	0	1.5				100
424		Pirate 424	13	82	诺瑟斯的屋子	Placeholder		0	0	0	0	1.5				103
425		Pirate 425	13	84	伯更斗的屋子	Placeholder		0	0	0	0	1.5				103
426		Pirate 426	13	82	明眼的大厅	Placeholder		0	0	0	0	1.5				103
427		Pirate 427	13	84	影跑者的宝库	Placeholder		0	0	0	0	1.5				103
428		Pirate 428	13	82	理夫特的金库	Placeholder		0	0	0	0	1.5				103
429		Pirate 429	13	84	史提尔克夫的大厅	Placeholder		0	0	0	0	1.5				103
430		Pirate 430	13	82	吹瓶者的大宅	Placeholder		0	0	0	0	1.5				106
431		Pirate 431	13	84	马蒙的屋子	Placeholder		0	0	0	0	1.5				106																																																	
432		Pirate 432	13	82	单眼的住所	Placeholder		0	0	0	0	1.5				106																																																	
433		Pirate 433	13	84	保罗的大宅	Placeholder		0	0	0	0	1.5				109																																																	
434		Pirate 434	13	82	特伦斯的家	Placeholder		0	0	0	0	1.5				109																																																	
435		Pirate 435	13	84	佛恩的巢穴	Placeholder		0	0	0	0	1.5				109																																																	
436		Pirate 436	13	82	帕佛的宫殿	Placeholder		0	0	0	0	1.5				109																																																	
437		Pirate 437	13	84	娜拉尼的大厅	Placeholder		0	0	0	0	1.5				109																																																	
438		Pirate 438	13	82	摩色的家	Placeholder		0	0	0	0	1.5				109																																																	
439		House 439	14	76	风之王的监狱	Placeholder		0	0	0	0	1.5				109	For Tomo																																																
440		House 440	14	75	水之王的监狱	Placeholder		0	0	0	0	1.5				109	For Tomo																																																
441		House 441	14	74	地之王的监狱	Placeholder		0	0	0	0	1.5				112	For Tomo																																																
442		House 442	14	73	火之王的监狱	Placeholder		0	0	0	0	1.5				112	For Tomo																																																
443		House 443	9	101	翅帆的屋子	Placeholder		0	0	0	0	1.5				115																																																	
444		House 444	9	101	瓦波的屋子	Placeholder		0	0	0	0	1.5				115																																																	
445	 	House 445	9	101	风神的屋子	Placeholder		0	0	0	0	1.5																																																					
446		House 446	9	101	空屋	Placeholder		0	0	0	0	1.5																																																					
447		House 447	9	101	空屋	Placeholder		0	0	0	0	1.5																																																					
448		House 448	9	101	空屋	Placeholder		0	0	0	0	1.5																																																					
449		House 449	9	101	空屋	Placeholder		0	0	0	0	1.5																																																					
450		House 450	9	101	耐德龙的屋子	Placeholder		0	0	0	0	1.5																																																					
451		House 451	8	0	Tell James if you see this 451	Placeholder		0	0	0	0	1.5																																																					
452		House 452	8	0	卡格纳的商店	Placeholder		0	0	0	0	1.5																																																					
453		House 453	8	0	Tell James if you see this 453	Placeholder		0	0	0	0	1.5																																																					
454		Dungeon Ent	14	136	地之王的监狱	Placeholder		0	0	0	0	1.5																																																					
455		Dungeon Ent	14	137	火之王的监狱	Placeholder		0	0	0	0	1.5																																																					
456		Dungeon Ent	14	138	水之王的监狱	Placeholder		0	0	0	0	1.5																																																					
457		House 457	10	100	罗姆沃克的屋子	Placeholder		0	0	0	0	1.5																																																					
458		Hosue 458	10	100	所一尔的屋子	Placeholder		0	0	0	0	1.5																																																					
459		House 459	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
460		House 460	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
461		House 461	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
462		House 462	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
463		House 463	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
464		House 464	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
465		House 465	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
466		House 466	10	100	空屋	Placeholder		0	0	0	0	1.5																																																					
467		House 467	11	98	安伯的屋子	Placeholder		0	0	0	0	1.5																																																					
468		House 468	11	98	暮光的屋子	Placeholder		0	0	0	0	1.5																																																					
469		House 469	11	98	空屋	Placeholder		0	0	0	0	1.5																																																					
470		House 470	11	98	空屋	Placeholder		0	0	0	0	1.5																																																					
471		House 471	11	98	空屋	Placeholder		0	0	0	0	1.5																																																					
472		House 472	12	99	河玻璃的屋子	Placeholder		0	0	0	0	1.5																																																					
473		House 473	12	99	清溪的屋子	Placeholder		0	0	0	0	1.5																																																					
474		House 474	12	99	空屋	Placeholder		0	0	0	0	1.5																																																					
475		House 475	12	99	空屋	Placeholder		0	0	0	0	1.5																																																					
476		House 476	12	99	空屋	Placeholder		0	0	0	0	1.5																																																					
477		House 477	10	100	格瑞文的屋子	Placeholder		0	0	0	0	1.5																																																					
478		House 478	2	77	石下的屋子	Placeholder		0	0	0	0	1.5																																																					
479		House 479	4	77	夕索朋的住家	Placeholder		0	0	0	0	1.5
480		House 480	5	46	耐力克斯的屋子	Placeholder		0	0	0	0	1.5
481		House 481	5	46	坦帕斯的屋子	Placeholder		0	0	0	0	1.5
482		House 482	7	56	维瑞许的屋子	Placeholder		0	0	0	0	1.5
483		House 483	59	160	佛蓝林的洞穴	Placeholder		0	0	0	0	1.5
484		House 484	60	160	布尔史东的洞穴	Placeholder		0	0	0	0	1.5
485		House 485	58	160	土洛斯的洞穴	Placeholder		0	0	0	0	1.5
486		House 486	0	0	PLACEHOLDER	Placeholder		0	0	0	0	1.5
487		House 487	0	0	House 487	Placeholder		0	0	0	0	1.5
488		House 488	0	0	House 488	Placeholder		0	0	0	0	1.5
489		House 489	0	0	House 489	Placeholder		0	0	0	0	1.5
490		House 490	0	0	House 490	Placeholder		0	0	0	0	1.5
491		House 491	0	0	House 491	Placeholder		0	0	0	0	1.5
492		House 492	0	0	House 492	Placeholder		0	0	0	0	1.5
493		House 493	0	0	House 493	Placeholder		0	0	0	0	1.5
494		House 494	0	0	House 494	Placeholder		0	0	0	0	1.5
495		House 495	0	0	House 495	Placeholder		0	0	0	0	1.5
496		House 496	0	0	House 496	Placeholder		0	0	0	0	1.5
497		House 497	0	0	House 497	Placeholder		0	0	0	0	1.5
498		House 498	0	0	House 498	Placeholder		0	0	0	0	1.5
499		Dungeon Ent	8	159	巴尔萨煞的巢穴	Placeholder		0	0	0	0	1.5
500		Dungeon Ent	1	135	废弃神殿的后门	Placeholder		0	0	0	0	1.5
501		House 501	0	0	House 501	Placeholder		0	0	0	0	1.5
502		House 502	0	0	House 502	Placeholder		0	0	0	0	1.5
503		House 503	0	0	House 503	Placeholder		0	0	0	0	1.5
504		House 504	0	0	House 504	Placeholder		0	0	0	0	1.5
505		House 505	0	0	House 505	Placeholder		0	0	0	0	1.5
506		House 506	0	0	House 506	Placeholder		0	0	0	0	1.5
507		House 507	0	0	House 507	Placeholder		0	0	0	0	1.5
508		House 508	0	0	House 508	Placeholder		0	0	0	0	1.5
509		House 509	0	0	House 509	Placeholder		0	0	0	0	1.5
510		House 510	0	0	House 510	Placeholder		0	0	0	0	1.5
511		House 511	0	0	House 511	Placeholder		0	0	0	0	1.5
512		House 512	0	0	House 512	Placeholder		0	0	0	0	1.5
513		House 513	0	0	House 513	Placeholder		0	0	0	0	1.5
514		House 514	0	0	House 514	Placeholder		0	0	0	0	1.5
515		House 515	0	0	House 515	Placeholder		0	0	0	0	1.5
516		House 516	0	0	House 516	Placeholder		0	0	0	0	1.5
517		House 517	0	0	House 517	Placeholder		0	0	0	0	1.5
518		House 518	0	0	House 518	Placeholder		0	0	0	0	1.5
519		House 519	0	0	House 519	Placeholder		0	0	0	0	1.5
520		House 520	0	0	House 520	Placeholder		0	0	0	0	1.5
521		House 521	0	0	House 521	Placeholder		0	0	0	0	1.5
522		House 522	0	0	House 522	Placeholder		0	0	0	0	1.5
523		House 523	0	0	House 523	Placeholder		0	0	0	0	1.5
524		House 524	0	0	House 524	Placeholder		0	0	0	0	1.5
525		House 525	0	0	House 525	Placeholder		0	0	0	0	1.5
