Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
156	item139	扭曲神杖	3000	WeaponW	Misc	S44	15	3	26	魔杖	34	0	0	13	85	这把魔杖的顶部由一枚凤凰的蛋制成，手柄则由精钢制成，表面还镀上了一层黄金。你必须将它当作武器一样装备好才能使用。
157	item139	致命神杖	3000	WeaponW	Misc	S92	15	3	26	魔杖	34	0	0	13	85	这把魔杖的顶部由一枚凤凰的蛋制成，手柄则由精钢制成，表面还镀上了一层黄金。你必须将它当作武器一样装备好才能使用。
158	item139	变形神杖	3000	WeaponW	Misc	S93	15	3	26	魔杖	34	0	0	13	85	这把魔杖的顶部由一枚凤凰的蛋制成，手柄则由精钢制成，表面还镀上了一层黄金。你必须将它当作武器一样装备好才能使用。
159	item139	炽天神杖	3000	WeaponW	Misc	S95	15	3	26	魔杖	34	0	0	13	85	这把魔杖的顶部由一枚凤凰的蛋制成，手柄则由精钢制成，表面还镀上了一层黄金。你必须将它当作武器一样装备好才能使用。
160	null	_item160	0	0	0	0	0	0	0	_item160	0	0	0	0	0	Description here.
161	null	_item161	0	0	0	0	0	0	0	_item161	0	0	0	0	0	Description here.
162	null	_item162	0	0	0	0	0	0	0	_item162	0	0	0	0	0	Description here.
163	null	_item163	0	0	0	0	0	0	0	_item163	0	0	0	0	0	Description here.
164	null	_item164	0	0	0	0	0	0	0	_item164	0	0	0	0	0	Description here.
165	null	_item165	0	0	0	0	0	0	0	_item165	0	0	0	0	0	Description here.
166	null	_item166	0	0	0	0	0	0	0	_item166	0	0	0	0	0	Description here.
167	null	_item167	0	0	0	0	0	0	0	_item167	0	0	0	0	0	Description here.
168	null	_item168	0	0	0	0	0	0	0	_item168	0	0	0	0	0	Description here.
169	null	_item169	0	0	0	0	0	0	0	_item169	0	0	0	0	0	Description here.
170	null	_item170	0	0	0	0	0	0	0	_item170	0	0	0	0	0	Description here.
171	null	_item171	0	0	0	0	0	0	0	_item171	0	0	0	0	0	Description here.
172	null	_item172	0	0	0	0	0	0	0	_item172	0	0	0	0	0	Description here.
173	null	_item173	0	0	0	0	0	0	0	_item173	0	0	0	0	0	Description here.
174	null	_item174	0	0	0	0	0	0	0	_item174	0	0	0	0	0	Description here.
175	null	_item175	0	0	0	0	0	0	0	_item175	0	0	0	0	0	Description here.
176	null	_item176	0	0	0	0	0	0	0	_item176	0	0	0	0	0	Description here.
177	null	_item177	0	0	0	0	0	0	0	_item177	0	0	0	0	0	Description here.
178	null	_item178	0	0	0	0	0	0	0	_item178	0	0	0	0	0	Description here.
179	null	_item179	0	0	0	0	0	0	0	_item179	0	0	0	0	0	Description here.
180	null	_item180	0	0	0	0	0	0	0	_item180	0	0	0	0	0	Description here.
181	null	_item181	0	0	0	0	0	0	0	_item181	0	0	0	0	0	Description here.
182	null	_item182	0	0	0	0	0	0	0	_item182	0	0	0	0	0	Description here.
183	null	_item183	0	0	0	0	0	0	0	_item183	0	0	0	0	0	Description here.
184	null	_item184	0	0	0	0	0	0	0	_item184	0	0	0	0	0	Description here.
185	null	_item185	0	0	0	0	0	0	0	_item185	0	0	0	0	0	Description here.
186	item199	蓝色石英	250	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
187	item198	黄玉	500	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
188	item197	翡翠	2000	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
189	item202	蓝宝石	1500	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
190	item195	绿色石榴石	1250	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
191	item203	玫瑰水晶	750	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
192	item196	钻石	2500	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
193	item204	紫水晶	1750	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
194	item154	黄宝石	750	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
195	item150	钻石	3000	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
196	item146	红宝石	2000	Gem	Misc	0	0	0	0	宝石	79	0	0	0	0	这是一颗宝石，没有多大用处，你可以把它卖掉换钱。
197	item187	黄金	0	gold	misc	0	0	0	0	金币	130	0	0	0	0	一小堆金币。
198	item188	黄金	0	gold	misc	0	0	0	0	金币	131	0	0	0	0	一小堆金币。
199	item189	黄金	0	gold	misc	0	0	0	0	金币	132	0	0	0	0	一大堆金币。
200	item141	柳条浆果	1	Reagent	Misc	1	0	1	0	试剂	36	0	0	0	0	柳条浆果是一种魔法试剂，用来制造红药剂。(使用时将它拿起，在空瓶子上按右键)
201	item144	玫瑰花	10	Reagent	Misc	5	0	1	0	试剂	39	0	0	0	0	玫瑰花瓣是一种魔法试剂，用来制造红药剂。(使用时将它拿起，在空瓶子上按右键)
202	item145	巨人血瓶	50	Reagent	Misc	10	0	1	0	试剂	40	0	0	0	0	巨人血瓶是一种魔法试剂，用来制造红药剂。(使用时将它拿起，在空瓶子上按右键)
203	item200	红宝石	100	Reagent	Misc	20	0	1	0	试剂	41	0	0	0	0	红宝石是一种魔法试剂，用来制造红药剂。(使用时将它拿起，在空瓶子上按右键)
204	item147	龙之眼	500	Reagent	Misc	50	1	1	0	试剂	42	0	0	0	0	龙之眼是一种魔法试剂，用来制造红药剂。(使用时将它拿起，在空瓶子上按右键)
205	item140	灵芝	1	Reagent	Misc	1	1	1	0	试剂	35	0	0	0	0	灵芝是一种魔法试剂，用来制造蓝药剂。(使用时将它拿起，在空瓶子上按右键)
206	item148	陨星碎片	10	Reagent	Misc	5	1	1	0	试剂	43	0	0	0	0	陨星碎片是一种魔法试剂，用来制造蓝药剂。(使用时将它拿起，在空瓶子上按右键)
207	item149	鹰身女妖的羽毛	50	Reagent	Misc	10	1	1	0	试剂	44	0	0	0	0	鹰身女妖的羽毛是一种魔法试剂，用来制造蓝药剂。(使用时将它拿起，在空瓶子上按右键)
208	item150	月亮石	100	Reagent	Misc	20	1	1	0	试剂	45	0	0	0	0	月亮石是一种魔法试剂，用来制造蓝药剂。(使用时将它拿起，在空瓶子上按右键)
209	item151	精灵毒菌	500	Reagent	Misc	50	1	1	0	试剂	46	0	0	0	0	精灵毒菌是一种魔法试剂，用来制造蓝药剂。(使用时将它拿起，在空瓶子上按右键)
210	item143	罂粟花	1	Reagent	Misc	1	1	1	0	试剂	38	0	0	0	0	罂粟花是一种魔法试剂，用来制造黄药剂。(使用时将它拿起，在空瓶子上按右键)
211	item152	非尔之尘	10	Reagent	Misc	5	1	1	0	试剂	47	0	0	0	0	非尔之尘是一种魔法试剂，用来制造黄药剂。(使用时将它拿起，在空瓶子上按右键)
212	item153	硫磺	50	Reagent	Misc	10	1	1	0	试剂	48	0	0	0	0	硫磺是一种魔法试剂，用来制造黄药剂。(使用时将它拿起，在空瓶子上按右键)
213	item201	石榴石	100	Reagent	Misc	20	1	1	0	试剂	49	0	0	0	0	石榴石是一种魔法试剂，用来制造黄药剂。(使用时将它拿起，在空瓶子上按右键)
214	item155	恶魔血瓶	500	Reagent	Misc	50	1	1	0	试剂	50	0	0	0	0	恶魔血瓶是一种魔法试剂，用来制造黄药剂。(使用时将它拿起，在空瓶子上按右键)
215	item142	蘑菇	1	Reagent	Misc	1	1	1	0	试剂	37	0	0	0	0	蘑菇是一种魔法试剂，用来制造催化剂。(使用时将它拿起，在空瓶子上按右键)
216	item156	黑曜石	10	Reagent	Misc	5	1	1	0	试剂	51	0	0	0	0	黑曜石是一种魔法试剂，用来制造催化剂。(使用时将它拿起，在空瓶子上按右键)
217	item157	粘液之瓶	50	Reagent	Misc	10	1	1	0	试剂	52	0	0	0	0	粘液之瓶是一种魔法试剂，用来制造催化剂。(使用时将它拿起，在空瓶子上按右键)
218	item158	水银	100	Reagent	Misc	20	1	1	0	试剂	53	0	0	0	0	水银是一种魔法试剂，用来制造催化剂。(使用时将它拿起，在空瓶子上按右键)
219	item159	点金石	500	Reagent	Misc	75	1	1	0	试剂	54	0	0	0	0	点金石是一种魔法试剂，用来制造催化剂。(使用时将它拿起，在空瓶子上按右键)
220	item181	药剂瓶	1	Bottle	Misc	0	1	1	0	药剂瓶	76	0	0	0	0	空药剂瓶
221	item164	催化剂	1	Bottle	Misc	0	1	1	0	灰色药剂	59	0	0	0	0	催化剂和药剂混合后可以增强药剂的威力，所以记住不要把强力药剂和比较差的催化剂混合！(使用时将它拿起，在空瓶子上按右键)
222	item166	疗伤药剂	5	Bottle	Misc	0	1	1	0	红色药剂	56	0	0	0	0	可恢复十点生命值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
223	item160	魔法药剂	5	Bottle	Misc	0	1	1	0	蓝色药剂	55	0	0	0	0	可恢复十点魔法值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
224	item162	治愈虚弱	5	Bottle	Misc	0	1	1	0	黄色药剂	57	0	0	0	0	可治疗虚弱。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
225	item168	治愈疾病	50	Bottle	Misc	0	1	1	0	橙色药剂	63	0	0	0	0	可治疗疾病。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
226	item161	疗毒妙方	50	Bottle	Misc	0	1	1	0	紫色药剂	61	0	0	0	0	可以解毒。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
227	item167	催醒奇术	50	Bottle	Misc	0	1	1	0	绿色药剂	62	0	0	0	0	可以解除睡眠状态。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
228	item169	攻击加速	150	Bottle	Misc	0	1	1	0	杂色药剂	66	0	0	0	0	使攻击速度加快，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
229	item170	天赐神力	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	等同于天赐神力魔法，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
230	item171	圣灵佑佐	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	等同于圣灵佑佐魔法，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
231	item172	天神护体	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	等同于天神护体魔法，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
232	item173	护体神盾	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	等同于护体神盾魔法，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
233	item174	魔力填充	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	等同于魔力填充魔法，但最大使用次数会减少，减少的量为药剂的魔力值的70%。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
234	item175	护体石肤	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	等同于护体石肤魔法，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
235	item176	水中呼吸	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	使队员能够在水中呼吸。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
236	item177	强化物品	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	加强物品的耐用性。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
237	item178	驱逐恐惧	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	可以解除恐惧状态。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
238	item179	驱魔除咒	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	解除诅咒。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
239	item180	治愈痴狂	150	Bottle	Misc	0	0	1	0	杂色药剂	66	0	0	0	0	解除痴狂状态。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
240	item163	力量药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的力量值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
241	item163	智力药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的智力值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
242	item163	个性药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的个性值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
243	item163	耐力药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的耐力值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
244	item163	速度药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的速度值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
245	item163	命中率药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的命中率，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
246	item163	火焰药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	为没有魔法的武器加上火焰属性，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
247	item163	冰冻药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	为没有魔法的武器加上冰冻属性，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
248	item163	剧毒药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	为没有魔法的武器加上剧毒属性，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
249	item163	光环药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	为没有魔法的武器加上光环属性，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
250	item163	敏捷药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	为没有魔法的武器加上敏捷属性，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
251	item163	治愈麻痹	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	可以治愈麻痹。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
252	item163	神奇恢复	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	解除一切异常状态(除了死亡、石化和灰飞烟灭)。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
253	item163	神奇治疗	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	可以恢复生命值，所恢复的点数为药剂的魔力值的5倍。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
254	item163	神奇之力	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	可以恢复魔力值，所恢复的点数为药剂的魔力值的5倍。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
255	item163	幸运药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的幸运值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
256	item163	御火药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的火魔法防御值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
257	item163	御气药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的空气魔法防御值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
258	item163	御水药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的水魔法防御值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
259	item163	御土药剂	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的土魔法防御值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
260	item163	心智防御	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的心智魔法防御值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
261	item163	肢体防御	750	Bottle	Misc	0	0	1	0	白色药剂	58	0	0	0	0	暂时增加队员的肢体魔法防御值，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
262	item165	解除石化	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	可以解除石化。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
263	item165	屠龙药剂	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	为没有魔法的武器加上屠龙属性，增加的值为药剂的魔力值的3倍，持续时间为药剂的魔力值乘以30分钟。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
264	item165	永恒幸运	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点幸运值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
265	item165	永恒速度	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点速度值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
266	item165	永恒智力	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点智力值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
267	item165	永恒耐力	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点耐力值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
268	item165	永恒个性	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点个性值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
269	item165	永恒命中率	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点命中率。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
270	item165	永恒力量	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	永久增加50点力量值。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
271	item165	青春焕发	2000	Bottle	Misc	0	0	1	0	黑色药剂	60	0	0	0	0	解除非自然的衰老。饮用时，拿起药剂置于某个队员的头像上并点击鼠标右键。混合时拿起药剂置于另一药剂上方并点击鼠标右键。
272	null	_potion/reagent272	0	0	0	0	0	0	0	_potion/reagent272	0	0	0	0	0	Description here.
273	null	_potion/reagent273	0	0	0	0	0	0	0	_potion/reagent273	0	0	0	0	0	Description here.
274	null	_potion/reagent274	0	0	0	0	0	0	0	_potion/reagent274	0	0	0	0	0	Description here.
275	null	_potion/reagent275	0	0	0	0	0	0	0	_potion/reagent275	0	0	0	0	0	Description here.
276	null	_potion/reagent276	0	0	0	0	0	0	0	_potion/reagent276	0	0	0	0	0	Description here.
277	null	_potion/reagent277	0	0	0	0	0	0	0	_potion/reagent277	0	0	0	0	0	Description here.
278	null	_potion/reagent278	0	0	0	0	0	0	0	_potion/reagent278	0	0	0	0	0	Description here.
279	null	_potion/reagent279	0	0	0	0	0	0	0	_potion/reagent279	0	0	0	0	0	Description here.
280	null	_potion/reagent280	0	0	0	0	0	0	0	_potion/reagent280	0	0	0	0	0	Description here.
281	null	_potion/reagent281	0	0	0	0	0	0	0	_potion/reagent281	0	0	0	0	0	Description here.
282	null	_potion/reagent282	0	0	0	0	0	0	0	_potion/reagent282	0	0	0	0	0	Description here.
283	null	_potion/reagent283	0	0	0	0	0	0	0	_potion/reagent283	0	0	0	0	0	Description here.
284	null	_potion/reagent284	0	0	0	0	0	0	0	_potion/reagent284	0	0	0	0	0	Description here.
285	null	_potion/reagent285	0	0	0	0	0	0	0	_potion/reagent285	0	0	0	0	0	Description here.
286	null	_potion/reagent286	0	0	0	0	0	0	0	_potion/reagent286	0	0	0	0	0	Description here.
287	null	_potion/reagent287	0	0	0	0	0	0	0	_potion/reagent287	0	0	0	0	0	Description here.
288	null	_potion/reagent288	0	0	0	0	0	0	0	_potion/reagent288	0	0	0	0	0	Description here.
289	null	_potion/reagent289	0	0	0	0	0	0	0	_potion/reagent289	0	0	0	0	0	Description here.
290	null	_potion/reagent290	0	0	0	0	0	0	0	_potion/reagent290	0	0	0	0	0	Description here.
291	null	_potion/reagent291	0	0	0	0	0	0	0	_potion/reagent291	0	0	0	0	0	Description here.
292	null	_potion/reagent292	0	0	0	0	0	0	0	_potion/reagent292	0	0	0	0	0	Description here.
293	null	_potion/reagent293	0	0	0	0	0	0	0	_potion/reagent293	0	0	0	0	0	Description here.
294	null	_potion/reagent294	0	0	0	0	0	0	0	_potion/reagent294	0	0	0	0	0	Description here.
295	null	_potion/reagent295	0	0	0	0	0	0	0	_potion/reagent295	0	0	0	0	0	Description here.
296	null	_potion/reagent296	0	0	0	0	0	0	0	_potion/reagent296	0	0	0	0	0	Description here.
297	null	_potion/reagent297	0	0	0	0	0	0	0	_potion/reagent297	0	0	0	0	0	Description here.
298	null	_potion/reagent298	0	0	0	0	0	0	0	_potion/reagent298	0	0	0	0	0	Description here.
299	null	_potion/reagent299	0	0	0	0	0	0	0	_potion/reagent299	0	0	0	0	0	Description here.
300	item184	光明之火	10	Sscroll	Misc	S1	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
301	item184	霹雳火焰	20	Sscroll	Misc	S2	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
302	item184	御火奇术	30	Sscroll	Misc	S3	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
303	item184	赤焰光环	40	Sscroll	Misc	S4	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
304	item185	攻击加速	50	Sscroll	Misc	S5	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
305	item185	连珠火球	75	Sscroll	Misc	S6	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
306	item185	烈火爆雷	100	Sscroll	Misc	S7	1	2	2	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
307	item186	怒火焚身	150	Sscroll	Misc	S8	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
308	item186	流星火雨	200	Sscroll	Misc	S9	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
309	item186	地狱烈焰	300	Sscroll	Misc	S10	1	2	5	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
310	item183	烈火威弹	500	Sscroll	Misc	S11	1	2	10	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
311	item184	魔力神眼	10	Sscroll	Misc	S12	1	2	1	魔法卷轴	77	0	0	0	0	这是一个魔法卷轴。使用时将之拿起，然后在队员的肖像上按左键。
