Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
136	item135	Wand of Sparks	1000	WeaponW	Misc	S13	35	3	10	Wand	34	0	0	-2	80	"The magical process that was used to enchant this wand turned it sky blue.  It's made of wood and glass.  To use this wand, you must equip it as though you were equipping a weapon."
137	item135	Wand of Poison	1000	WeaponW	Misc	S24	35	3	10	Wand	34	0	0	3	80	"The magical process that was used to enchant this wand turned it sky blue.  It's made of wood and glass.  To use this wand, you must equip it as though you were equipping a weapon."
138	item135	Wand of Stunning	1000	WeaponW	Misc	S34	35	3	10	Wand	34	0	0	-2	80	"The magical process that was used to enchant this wand turned it sky blue.  It's made of wood and glass.  To use this wand, you must equip it as though you were equipping a weapon."
139	item135	Wand of Harm	1000	WeaponW	Misc	S35	35	3	10	Wand	34	0	0	-2	80	"The magical process that was used to enchant this wand turned it sky blue.  It's made of wood and glass.  To use this wand, you must equip it as though you were equipping a weapon."
140	item136	Fairy Wand of Light	1500	WeaponW	Misc	S4	30	3	14	Wand	34	0	0	-2	80	"A wooden wand painted green and banded with brass.  The wand is capped with a large, flawed emerald.  To use this wand, you must equip it as though you were equipping a weapon."
141	item136	Fairy Wand of Ice	1500	WeaponW	Misc	S15	30	3	14	Wand	34	0	0	-2	80	"A wooden wand painted green and banded with brass.  The wand is capped with a large, flawed emerald.  To use this wand, you must equip it as though you were equipping a weapon."
142	item136	Fairy Wand of Lashing	1500	WeaponW	Misc	S26	30	3	14	Wand	34	0	0	-2	80	"A wooden wand painted green and banded with brass.  The wand is capped with a large, flawed emerald.  To use this wand, you must equip it as though you were equipping a weapon."
143	item136	Fairy Wand of Mind	1500	WeaponW	Misc	S58	30	3	14	Wand	34	0	0	-2	80	"A wooden wand painted green and banded with brass.  The wand is capped with a large, flawed emerald.  To use this wand, you must equip it as though you were equipping a weapon."
144	item136	Fairy Wand of Swarms	1500	WeaponW	Misc	S70	30	3	14	Wand	34	0	0	-2	80	"A wooden wand painted green and banded with brass.  The wand is capped with a large, flawed emerald.  To use this wand, you must equip it as though you were equipping a weapon."
145	item137	Alacorn Wand of Fireballs	2000	WeaponW	Misc	S6	25	3	18	Wand	34	0	0	3	80	"Made from the hollowed out horn of a unicorn and capped with a spiked brass ball, wands like these are born of cruelty and evil.  The enchantment it holds is useful;  the only real question is whether you believe your cause justifies the use of an item so wickedly created.  To use this wand, you must equip it as though you were equipping a weapon."
146	item137	Alacorn Wand of Acid	2000	WeaponW	Misc	S28	25	3	18	Wand	34	0	0	3	80	"Made from the hollowed out horn of a unicorn and capped with a spiked brass ball, wands like these are born of cruelty and evil.  The enchantment it holds is useful;  the only real question is whether you believe your cause justifies the use of an item so wickedly created.  To use this wand, you must equip it as though you were equipping a weapon."
147	item137	Alacorn Wand of Lightning	2000	WeaponW	Misc	S37	25	3	18	Wand	34	0	0	3	80	"Made from the hollowed out horn of a unicorn and capped with a spiked brass ball, wands like these are born of cruelty and evil.  The enchantment it holds is useful;  the only real question is whether you believe your cause justifies the use of an item so wickedly created.  To use this wand, you must equip it as though you were equipping a weapon."
148	item137	Alacorn Wand of Blades	2000	WeaponW	Misc	S39	25	3	18	Wand	34	0	0	3	80	"Made from the hollowed out horn of a unicorn and capped with a spiked brass ball, wands like these are born of cruelty and evil.  The enchantment it holds is useful;  the only real question is whether you believe your cause justifies the use of an item so wickedly created.  To use this wand, you must equip it as though you were equipping a weapon."
149	item137	Alacorn Wand of Charms	2000	WeaponW	Misc	S61	25	3	18	Wand	34	0	0	3	80	"Made from the hollowed out horn of a unicorn and capped with a spiked brass ball, wands like these are born of cruelty and evil.  The enchantment it holds is useful;  the only real question is whether you believe your cause justifies the use of an item so wickedly created.  To use this wand, you must equip it as though you were equipping a weapon."
150	item138	Arcane Wand of Blasting	2500	WeaponW	Misc	S8	20	3	22	Wand	34	0	0	7	80	"A wand of polished ebony capped with the shrunken, bejeweled head of a fallen enemy.  These wands can hold very strong enchantments.  To use this wand, you must equip it as though you were equipping a weapon."
151	item138	Arcane Wand of the Fist	2500	WeaponW	Misc	S18	20	3	22	Wand	34	0	0	7	80	"A wand of polished ebony capped with the shrunken, bejeweled head of a fallen enemy.  These wands can hold very strong enchantments.  To use this wand, you must equip it as though you were equipping a weapon."
152	item138	Arcane Wand of Rocks	2500	WeaponW	Misc	S41	20	3	22	Wand	34	0	0	7	80	"A wand of polished ebony capped with the shrunken, bejeweled head of a fallen enemy.  These wands can hold very strong enchantments.  To use this wand, you must equip it as though you were equipping a weapon."
153	item138	Arcane Wand of Paralyzing	2500	WeaponW	Misc	S81	20	3	22	Wand	34	0	0	7	80	"A wand of polished ebony capped with the shrunken, bejeweled head of a fallen enemy.  These wands can hold very strong enchantments.  To use this wand, you must equip it as though you were equipping a weapon."
154	item138	Arcane Wand of Clouds	2500	WeaponW	Misc	S09	20	3	22	Wand	34	0	0	7	80	"A wand of polished ebony capped with the shrunken, bejeweled head of a fallen enemy.  These wands can hold very strong enchantments.  To use this wand, you must equip it as though you were equipping a weapon."
155	item139	Mystic Wand of Implosion	3000	WeaponW	Misc	S20	15	3	26	Wand	34	0	0	13	85	"The precious egg of a phoenix was snatched from the fire before it could hatch to make the headstone of this wand.  The rest of the wand is made of steel and plated with gold.  To use this wand, you must equip it as though you were equipping a weapon."
156	item139	Mystic Wand of Distortion	3000	WeaponW	Misc	S44	15	3	26	Wand	34	0	0	13	85	"The precious egg of a phoenix was snatched from the fire before it could hatch to make the headstone of this wand.  The rest of the wand is made of steel and plated with gold.  To use this wand, you must equip it as though you were equipping a weapon."
157	item139	Mystic Wand of Shrapmetal	3000	WeaponW	Misc	S92	15	3	26	Wand	34	0	0	13	85	"The precious egg of a phoenix was snatched from the fire before it could hatch to make the headstone of this wand.  The rest of the wand is made of steel and plated with gold.  To use this wand, you must equip it as though you were equipping a weapon."
158	item139	Mystic Wand of Shrinking	3000	WeaponW	Misc	S93	15	3	26	Wand	34	0	0	13	85	"The precious egg of a phoenix was snatched from the fire before it could hatch to make the headstone of this wand.  The rest of the wand is made of steel and plated with gold.  To use this wand, you must equip it as though you were equipping a weapon."
159	item139	Mystic Wand of Incineration	3000	WeaponW	Misc	S95	15	3	26	Wand	34	0	0	13	85	"The precious egg of a phoenix was snatched from the fire before it could hatch to make the headstone of this wand.  The rest of the wand is made of steel and plated with gold.  To use this wand, you must equip it as though you were equipping a weapon."
160	null	_item160	0	0	0	0	0	0	0	_item160	0	0	0	0	0	Description here.
161	null	_item161	0	0	0	0	0	0	0	_item161	0	0	0	0	0	Description here.
162	null	_item162	0	0	0	0	0	0	0	_item162	0	0	0	0	0	Description here.
163	null	_item163	0	0	0	0	0	0	0	_item163	0	0	0	0	0	Description here.
164	null	_item164	0	0	0	0	0	0	0	_item164	0	0	0	0	0	Description here.
165	null	_item165	0	0	0	0	0	0	0	_item165	0	0	0	0	0	Description here.
166	null	_item166	0	0	0	0	0	0	0	_item166	0	0	0	0	0	Description here.
167	null	_item167	0	0	0	0	0	0	0	_item167	0	0	0	0	0	Description here.
168	null	_item168	0	0	0	0	0	0	0	_item168	0	0	0	0	0	Description here.
169	null	_item169	0	0	0	0	0	0	0	_item169	0	0	0	0	0	Description here.
170	null	_item170	0	0	0	0	0	0	0	_item170	0	0	0	0	0	Description here.
171	null	_item171	0	0	0	0	0	0	0	_item171	0	0	0	0	0	Description here.
172	null	_item172	0	0	0	0	0	0	0	_item172	0	0	0	0	0	Description here.
173	null	_item173	0	0	0	0	0	0	0	_item173	0	0	0	0	0	Description here.
174	null	_item174	0	0	0	0	0	0	0	_item174	0	0	0	0	0	Description here.
175	null	_item175	0	0	0	0	0	0	0	_item175	0	0	0	0	0	Description here.
176	null	_item176	0	0	0	0	0	0	0	_item176	0	0	0	0	0	Description here.
177	null	_item177	0	0	0	0	0	0	0	_item177	0	0	0	0	0	Description here.
178	null	_item178	0	0	0	0	0	0	0	_item178	0	0	0	0	0	Description here.
179	null	_item179	0	0	0	0	0	0	0	_item179	0	0	0	0	0	Description here.
180	null	_item180	0	0	0	0	0	0	0	_item180	0	0	0	0	0	Description here.
181	null	_item181	0	0	0	0	0	0	0	_item181	0	0	0	0	0	Description here.
182	null	_item182	0	0	0	0	0	0	0	_item182	0	0	0	0	0	Description here.
183	null	_item183	0	0	0	0	0	0	0	_item183	0	0	0	0	0	Description here.
184	null	_item184	0	0	0	0	0	0	0	_item184	0	0	0	0	0	Description here.
185	null	_item185	0	0	0	0	0	0	0	_item185	0	0	0	0	0	Description here.
186	item199	Blue Quartz	250	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
187	item198	Topaz	500	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
188	item197	Emerald	2000	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
189	item202	Sapphire	1500	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
190	item195	Green Garnet	1250	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
191	item203	Rose Crystal	750	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
192	item196	Diamond	2500	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
193	item204	Amythest	1750	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
194	item154	Yellow Topaz	750	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
195	item150	Diamond	3000	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
196	item146	Ruby	2000	Gem	Misc	0	0	0	0	Gemstone	79	0	0	0	0	"A gemstone.  It has no magial benefit, so you may as well sell it."
197	item187	Gold	0	gold	misc	0	0	0	0	gold	130	0	0	0	0	A small pile of gold coins.
198	item188	Gold	0	gold	misc	0	0	0	0	gold	131	0	0	0	0	A pile of gold coins.
199	item189	Gold	0	gold	misc	0	0	0	0	gold	132	0	0	0	0	A large pile of gold coins.
200	item141	Widowsweep Berries	1	Reagent	Misc	1	0	1	0	Reagent	36	0	0	0	0	"A magical reagent of unusual properties.  Widoweeps berries can be used to make red potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
201	item144	Crushed Rose Petals	10	Reagent	Misc	5	0	1	0	Reagent	39	0	0	0	0	"A magical reagent of unusual properties.  Crushed rose petals can be used to make red potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
202	item145	Vial of Troll Blood	50	Reagent	Misc	10	0	1	0	Reagent	40	0	0	0	0	"A magical reagent of unusual properties.  Vials of troll blood can be used to make red potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
203	item200	Ruby	100	Reagent	Misc	20	0	1	0	Reagent	41	0	0	0	0	"A magical reagent of unusual properties.  Rubies can be used to make red potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
204	item147	Dragon's Eye	500	Reagent	Misc	50	1	1	0	Reagent	42	0	0	0	0	"A magical reagent of unusual properties.  Dragon's eyes can be used to make red potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
205	item140	Phirna Root	1	Reagent	Misc	1	1	1	0	Reagent	35	0	0	0	0	"A magical reagent of unusual properties.  Phirna roots can be used to make blue potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
206	item148	Meteorite Fragment	10	Reagent	Misc	5	1	1	0	Reagent	43	0	0	0	0	"A magical reagent of unusual properties.  Meteorite fragment can be used to make blue potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
207	item149	Harpy Feather	50	Reagent	Misc	10	1	1	0	Reagent	44	0	0	0	0	"A magical reagent of unusual properties.  Harpy feathers can be used to make blue potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
208	item150	Moonstone	100	Reagent	Misc	20	1	1	0	Reagent	45	0	0	0	0	"A magical reagent of unusual properties.  Moonstones can be used to make blue potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
209	item151	Elvish Toadstool	500	Reagent	Misc	50	1	1	0	Reagent	46	0	0	0	0	"A magical reagent of unusual properties.  Elvish toadstools can be used to make blue potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
210	item143	Poppysnaps	1	Reagent	Misc	1	1	1	0	Reagent	38	0	0	0	0	"A magical reagent of unusual properties.  Poppysnaps can be used to make yellow potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
211	item152	Fae Dust	10	Reagent	Misc	5	1	1	0	Reagent	47	0	0	0	0	"A magical reagent of unusual properties.  Fae dust can be used to make yellow potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
212	item153	Sulfur	50	Reagent	Misc	10	1	1	0	Reagent	48	0	0	0	0	"A magical reagent of unusual properties.  Sulfur can be used to make yellow potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
213	item201	Garnet	100	Reagent	Misc	20	1	1	0	Reagent	49	0	0	0	0	"A magical reagent of unusual properties.  Garnets can be used to make yellow potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
214	item155	Vial of Devil Ichor	500	Reagent	Misc	50	1	1	0	Reagent	50	0	0	0	0	"A magical reagent of unusual properties.  Vials of devil ichor can be used to make yellow potions.  (To use, pick the herb up and right-click over an empty potion bottle.)"
215	item142	Mushroom	1	Reagent	Misc	1	1	1	0	Reagent	37	0	0	0	0	"A magical reagent of unusual properties.  Mushrooms can be used to make catalysts.  (To use, pick the herb up and right-click over an empty potion bottle.)"
216	item156	Obsidian	10	Reagent	Misc	5	1	1	0	Reagent	51	0	0	0	0	"A magical reagent of unusual properties.  Obsidian can be used to make catalysts.  (To use, pick the herb up and right-click over an empty potion bottle.)"
217	item157	Vial of Ooze Endoplasm	50	Reagent	Misc	10	1	1	0	Reagent	52	0	0	0	0	"A magical reagent of unusual properties.  Vials of ooze endoplasm can be used to make catalysts.  (To use, pick the herb up and right-click over an empty potion bottle.)"
218	item158	Mercury	100	Reagent	Misc	20	1	1	0	Reagent	53	0	0	0	0	"A magical reagent of unusual properties.  Mercury can be used to make catalysts.  (To use, pick the herb up and right-click over an empty potion bottle.)"
219	item159	Philosopher's Stone	500	Reagent	Misc	75	1	1	0	Reagent	54	0	0	0	0	"A magical reagent of unusual properties.  Philosopher's stones can be used to make catalysts.  (To use, pick the herb up and right-click over an empty potion bottle.)"
220	item181	Potion Bottle	1	Bottle	Misc	0	1	1	0	Potion Bottle	76	0	0	0	0	An empty potion bottle.
221	item164	Catalyst	1	Bottle	Misc	0	1	1	0	Grey Potion	59	0	0	0	0	"Catalysts are mixed with potions to modify the strength of the potion.  The potion will take the strength of the catalyst you mix with it.  Be careful not to mix a strong potion with a weak catalyst!  To use, pick up the catalyst and right-click over another potion."
222	item166	Cure Wounds	5	Bottle	Misc	0	1	1	0	Red Potion	56	0	0	0	0	"Heals 10 plus the potion strength hit points.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
223	item160	Magic Potion	5	Bottle	Misc	0	1	1	0	Blue Potion	55	0	0	0	0	"Restores 10 plus the potion strength spell points.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
224	item162	Cure Weakness	5	Bottle	Misc	0	1	1	0	Yellow Potion	57	0	0	0	0	"Cures Weakness.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
225	item168	Cure Disease	50	Bottle	Misc	0	1	1	0	Orange Potion	63	0	0	0	0	"Cures Disease.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
226	item161	Cure Poison	50	Bottle	Misc	0	1	1	0	Purple Potion	61	0	0	0	0	"Cures Poison.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
227	item167	Awaken	50	Bottle	Misc	0	1	1	0	Green Potion	62	0	0	0	0	"Removes Sleep condition.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
228	item169	Haste	150	Bottle	Misc	0	1	1	0	Layered Potion	66	0	0	0	0	"Grants Haste (as the spell) for 30 minutes per point of potion strength.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
229	item170	Heroism	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Grants Heroism (as the spell) for 30 minutes per point of potion strength.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
230	item171	Bless	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Grants Bless (as the spell) for 30 minutes per point of potion strength.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
231	item172	Preservation	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Grants Preservation (as the spell) for 30 minutes per point of potion strength.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
232	item173	Shield	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Grants Shield (as the spell) for 30 minutes per point of potion strength.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
233	item174	Recharge Item	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Grants Recharge Item (as the spell).  The item permanently loses 70%-point of potion strength of its charges.   To use, pick the potion up and right-click over an item with charges.  To mix, pick the potion up and right-click over another potion."
234	item175	Stoneskin	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Grants Stoneskin (as the spell) for 30 minutes per point of potion strength.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
235	item176	Water Breathing	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Prevents drowning damage.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
236	item177	Harden Item	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Increases an item's toughness, making it more resistant to breaking.  To use, pick the potion up and right-click over an item.  To mix, pick the potion up and right-click over another potion."
237	item178	Remove Fear	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Cures Fear.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
238	item179	Remove Curse	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Cures Curse.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
239	item180	Cure Insanity	150	Bottle	Misc	0	0	1	0	Layered Potion	66	0	0	0	0	"Cures Insanity.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
240	item163	Might Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Might by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
241	item163	Intellect Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Intellect by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
242	item163	Personality Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Personality by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
243	item163	Endurance Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Endurance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
244	item163	Speed Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Speed by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
245	item163	Accuracy Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Accuracy by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
246	item163	Flaming Potion	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Adds the 'of flame' property to a non-magic weapon for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a non-magic weapon.  To mix, pick the potion up and right-click over another potion."
247	item163	Freezing Potion	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Adds the 'of frost' property to a non-magic weapon for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a non-magic weapon.  To mix, pick the potion up and right-click over another potion."
248	item163	Noxious Potion	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Adds the 'of poison' property to a non-magic weapon for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a non-magic weapon.  To mix, pick the potion up and right-click over another potion."
249	item163	Shocking Potion	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Adds the 'of sparks' property to a non-magic weapon for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a non-magic weapon.  To mix, pick the potion up and right-click over another potion."
250	item163	Swift Potion	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Adds the 'of swiftness' property to a non-magic weapon for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a non-magic weapon.  To mix, pick the potion up and right-click over another potion."
251	item163	Cure Paralysis	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Cures Paralysis.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
252	item163	Divine Restoration	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Removes all conditions (except death, stone, or erradicated).  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
253	item163	Divine Cure	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Heals five times the potion's strength of hit points.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
254	item163	Divine Power	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Restores five times the potion's strength of spell points.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
255	item163	Luck Boost	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Luck by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
256	item163	Fire Resistance	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Fire resistance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
257	item163	Air Resistance	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Air resistance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
258	item163	Water Resistance	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Water resistance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
259	item163	Earth Resistance	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Earth resistance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
260	item163	Mind Resistance	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Mind resistance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
261	item163	Body Resistance	750	Bottle	Misc	0	0	1	0	White Potion	58	0	0	0	0	"Increases temporary Body resistance by three times the strength of the potion for 30 minutes per point of strength of the potion.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
262	item165	Stone to Flesh	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Cures Stoned.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
263	item165	Slaying Potion	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 'of dragon slaying' to a non-magic weapon.  To use, pick the potion up and right-click over a non-magic weapon.  To mix, pick the potion up and right-click over another potion."
264	item165	Pure Luck	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Luck.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
265	item165	Pure Speed	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Speed.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
266	item165	Pure Intellect	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Intellect.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
267	item165	Pure Endurance	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Endurance.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
268	item165	Pure Personality	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Personality.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
269	item165	Pure Accuracy	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Accuracy.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
270	item165	Pure Might	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Adds 50 to permanent Might.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
271	item165	Rejuvenation	2000	Bottle	Misc	0	0	1	0	Black Potion	60	0	0	0	0	"Removes all unnatural aging.  To drink, pick the potion up and right-click over a character's portrait.  To mix, pick the potion up and right-click over another potion."
272	null	_potion/reagent272	0	0	0	0	0	0	0	_potion/reagent272	0	0	0	0	0	Description here.
273	null	_potion/reagent273	0	0	0	0	0	0	0	_potion/reagent273	0	0	0	0	0	Description here.
274	null	_potion/reagent274	0	0	0	0	0	0	0	_potion/reagent274	0	0	0	0	0	Description here.
275	null	_potion/reagent275	0	0	0	0	0	0	0	_potion/reagent275	0	0	0	0	0	Description here.
276	null	_potion/reagent276	0	0	0	0	0	0	0	_potion/reagent276	0	0	0	0	0	Description here.
277	null	_potion/reagent277	0	0	0	0	0	0	0	_potion/reagent277	0	0	0	0	0	Description here.
278	null	_potion/reagent278	0	0	0	0	0	0	0	_potion/reagent278	0	0	0	0	0	Description here.
279	null	_potion/reagent279	0	0	0	0	0	0	0	_potion/reagent279	0	0	0	0	0	Description here.
280	null	_potion/reagent280	0	0	0	0	0	0	0	_potion/reagent280	0	0	0	0	0	Description here.
281	null	_potion/reagent281	0	0	0	0	0	0	0	_potion/reagent281	0	0	0	0	0	Description here.
282	null	_potion/reagent282	0	0	0	0	0	0	0	_potion/reagent282	0	0	0	0	0	Description here.
