"1-199 equipable items, 200- potions, 300- scrolls, 400-books, 500- artifacts, 600 quest items 700- message scrolls "																
Item #	Pic File	Name	Value	Equip Stat	Skill Group	Mod1	Mod2	material	ID/Rep/St	Not identified name	Sprite Index	VarA	VarB	Equip X	Equip Y	Notes
225	item185	_(TRANS)_	50	Bottle	Misc	0	1	1	0	_(TRANS)_	63	0	0	0	0	_(TRANS)_
226	item183	_(TRANS)_	50	Bottle	Misc	0	1	1	0	_(TRANS)_	61	0	0	0	0	_(TRANS)_
227	item184	_(TRANS)_	50	Bottle	Misc	0	1	1	0	_(TRANS)_	62	0	0	0	0	_(TRANS)_
228	item186	_(TRANS)_	150	Bottle	Misc	0	1	1	0	_(TRANS)_	64	0	0	0	0	_(TRANS)_
229	item187	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	65	0	0	0	0	_(TRANS)_
230	item188	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	66	0	0	0	0	_(TRANS)_
231	item189	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	67	0	0	0	0	_(TRANS)_
232	item190	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	68	0	0	0	0	_(TRANS)_
233	item191	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	69	0	0	0	0	_(TRANS)_
234	item192	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	70	0	0	0	0	_(TRANS)_
235	item193	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	71	0	0	0	0	_(TRANS)_
236	item194	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	72	0	0	0	0	_(TRANS)_
237	item195	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	73	0	0	0	0	_(TRANS)_
238	item196	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	74	0	0	0	0	_(TRANS)_
239	item197	_(TRANS)_	150	Bottle	Misc	0	0	1	0	_(TRANS)_	75	0	0	0	0	_(TRANS)_
240	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
241	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
242	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
243	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
244	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
245	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
246	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
247	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
248	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
249	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
250	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
251	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
252	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
253	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
254	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
255	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
256	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
257	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
258	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
259	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
260	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
261	item180	_(TRANS)_	750	Bottle	Misc	0	0	1	0	_(TRANS)_	58	0	0	0	0	_(TRANS)_
262	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
263	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
264	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
265	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
266	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
267	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
268	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
269	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
270	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
271	item182	_(TRANS)_	2000	Bottle	Misc	0	0	1	0	_(TRANS)_	60	0	0	0	0	_(TRANS)_
272	null	_potion/reagent272	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent272
273	null	_potion/reagent273	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent273
274	null	_potion/reagent274	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent274
275	null	_potion/reagent275	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent275
276	null	_potion/reagent276	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent276
277	null	_potion/reagent277	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent277
278	null	_potion/reagent278	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent278
279	null	_potion/reagent279	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent279
280	null	_potion/reagent280	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent280
281	null	_potion/reagent281	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent281
282	null	_potion/reagent282	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent282
283	null	_potion/reagent283	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent283
284	null	_potion/reagent284	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent284
285	null	_potion/reagent285	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent285
286	null	_potion/reagent286	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent286
287	null	_potion/reagent287	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent287
288	null	_potion/reagent288	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent288
289	null	_potion/reagent289	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent289
290	null	_potion/reagent290	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent290
291	null	_potion/reagent291	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent291
292	null	_potion/reagent292	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent292
293	null	_potion/reagent293	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent293
294	null	_potion/reagent294	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent294
295	null	_potion/reagent295	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent295
296	null	_potion/reagent296	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent296
297	null	_potion/reagent297	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent297
298	null	_potion/reagent298	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent298
299	null	_potion/reagent299	0	0	0	0	0	0	0	0	1	0	0	0	0	_potion/reagent299
300	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S1	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
301	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S2	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
302	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S3	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
303	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S4	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
304	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S5	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
305	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S6	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
306	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S7	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
307	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S8	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
308	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S9	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
309	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S10	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
310	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S11	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
311	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S12	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
312	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S13	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
313	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S14	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
314	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S15	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
315	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S16	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
316	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S17	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
317	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S18	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
318	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S19	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
319	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S20	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
320	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S21	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
321	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S22	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
322	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S23	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
323	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S24	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
324	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S25	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
325	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S26	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
326	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S27	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
327	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S28	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
328	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S29	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
329	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S30	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
330	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S31	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
331	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S32	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
332	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S33	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
333	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S34	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
334	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S35	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
335	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S36	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
336	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S37	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
337	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S38	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
338	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S39	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
339	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S40	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
340	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S41	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
341	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S42	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
342	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S43	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
343	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S44	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
344	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S45	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
345	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S46	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
346	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S47	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
347	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S48	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
348	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S49	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
349	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S50	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
350	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S51	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
351	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S52	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
352	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S53	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
353	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S54	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
354	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S55	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
355	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S56	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
356	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S57	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
357	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S58	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
358	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S59	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
359	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S60	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
360	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S61	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
361	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S62	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
362	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S63	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
363	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S64	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
364	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S65	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
365	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S66	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
366	item199	_(TRANS_CONTEXT:'spells')_	10	Sscroll	Misc	S67	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
367	item199	_(TRANS_CONTEXT:'spells')_	20	Sscroll	Misc	S68	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
368	item199	_(TRANS_CONTEXT:'spells')_	30	Sscroll	Misc	S69	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
369	item199	_(TRANS_CONTEXT:'spells')_	40	Sscroll	Misc	S70	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
370	item200	_(TRANS_CONTEXT:'spells')_	50	Sscroll	Misc	S71	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
371	item200	_(TRANS_CONTEXT:'spells')_	75	Sscroll	Misc	S72	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
372	item200	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S73	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
373	item202	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S74	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
374	item202	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S75	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
375	item202	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S76	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
376	item201	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S77	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
377	item199	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S78	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
378	item199	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S79	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
379	item199	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S80	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
380	item199	_(TRANS_CONTEXT:'spells')_	250	Sscroll	Misc	S81	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
381	item200	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S82	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
382	item200	_(TRANS_CONTEXT:'spells')_	350	Sscroll	Misc	S83	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
383	item200	_(TRANS_CONTEXT:'spells')_	400	Sscroll	Misc	S84	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
384	item202	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S85	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
385	item202	_(TRANS_CONTEXT:'spells')_	600	Sscroll	Misc	S86	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
386	item202	_(TRANS_CONTEXT:'spells')_	750	Sscroll	Misc	S87	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
387	item201	_(TRANS_CONTEXT:'spells')_	1000	Sscroll	Misc	S88	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
388	item199	_(TRANS_CONTEXT:'spells')_	100	Sscroll	Misc	S89	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
389	item199	_(TRANS_CONTEXT:'spells')_	150	Sscroll	Misc	S90	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
390	item199	_(TRANS_CONTEXT:'spells')_	200	Sscroll	Misc	S91	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
391	item199	_(TRANS_CONTEXT:'spells')_	250	Sscroll	Misc	S92	1	2	1	_(TRANS)_	77	0	0	0	0	_(TRANS)_
392	item200	_(TRANS_CONTEXT:'spells')_	300	Sscroll	Misc	S93	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
393	item200	_(TRANS_CONTEXT:'spells')_	350	Sscroll	Misc	S94	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
394	item200	_(TRANS_CONTEXT:'spells')_	400	Sscroll	Misc	S95	1	2	2	_(TRANS)_	77	0	0	0	0	_(TRANS)_
395	item202	_(TRANS_CONTEXT:'spells')_	500	Sscroll	Misc	S96	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
396	item202	_(TRANS_CONTEXT:'spells')_	600	Sscroll	Misc	S97	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
397	item202	_(TRANS_CONTEXT:'spells')_	750	Sscroll	Misc	S98	1	2	5	_(TRANS)_	77	0	0	0	0	_(TRANS)_
398	item201	_(TRANS_CONTEXT:'spells')_	1000	Sscroll	Misc	S99	1	2	10	_(TRANS)_	77	0	0	0	0	_(TRANS)_
399	null	scroll 399	0	0	0	0	0	0	0	0	1	0	0	0	0	scroll 399
400	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S1	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
401	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S2	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
402	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S3	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
403	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S4	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
404	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S5	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
405	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S6	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
406	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S7	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
407	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S8	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
408	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S9	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
409	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S10	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
410	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S11	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
411	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S12	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
412	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S13	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
413	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S14	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
414	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S15	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
415	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S16	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
416	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S17	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
417	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S18	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
418	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S19	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
419	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S20	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
420	item210	_(TRANS_CONTEXT:'spells')_	3000	Book	Misc	S21	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
421	item209	_(TRANS_CONTEXT:'spells')_	5000	Book	Misc	S22	1	3	15	_(TRANS)_	78	0	0	0	0	_(TRANS)_
422	item207	_(TRANS_CONTEXT:'spells')_	100	Book	Misc	S23	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
423	item207	_(TRANS_CONTEXT:'spells')_	200	Book	Misc	S24	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
424	item207	_(TRANS_CONTEXT:'spells')_	300	Book	Misc	S25	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
425	item207	_(TRANS_CONTEXT:'spells')_	400	Book	Misc	S26	1	3	1	_(TRANS)_	78	0	0	0	0	_(TRANS)_
426	item208	_(TRANS_CONTEXT:'spells')_	500	Book	Misc	S27	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
427	item208	_(TRANS_CONTEXT:'spells')_	750	Book	Misc	S28	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
428	item208	_(TRANS_CONTEXT:'spells')_	1000	Book	Misc	S29	1	3	5	_(TRANS)_	78	0	0	0	0	_(TRANS)_
429	item210	_(TRANS_CONTEXT:'spells')_	1500	Book	Misc	S30	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
430	item210	_(TRANS_CONTEXT:'spells')_	2000	Book	Misc	S31	1	3	10	_(TRANS)_	78	0	0	0	0	_(TRANS)_
